Time-stamp,Pressure_cuff_signal,Force_pulse,Signal_1,Signal_2,Signal_3
23.771,11440,22176,52855,43951,3274
23.772,11456,22176,52839,43951,3257
23.773,11440,22160,52839,43943,3275
23.774,11440,22192,52847,43943,3273
23.775,11440,22192,52863,43935,3271
23.776,11424,22208,52831,43927,3273
23.777,11440,22224,52839,43959,3255
23.778,11440,22240,52871,43935,3271
23.779,11472,22224,52847,43935,3271
23.78,11440,22192,52871,43927,3263
23.781,11456,22176,52863,43927,3271
23.782,11456,22192,52847,43927,3260
23.783,11424,22192,52847,43919,3272
23.784,11456,22224,52855,43927,3271
23.785,11440,22192,52855,43943,3261
23.786,11472,22176,52855,43919,3272
23.787,11408,22192,52863,43919,3251
23.788,11456,22160,52871,43943,3269
23.789,11456,22160,52871,43935,3270
23.79,11424,22160,52831,43935,3272
23.791,11472,22160,52847,43935,3277
23.792,11424,22160,52855,43887,3257
23.793,11408,22176,52855,43959,3272
23.794,11424,22208,52839,43943,3273
23.795,11440,22160,52847,43943,3273
23.796,11440,22192,52831,43935,3272
23.797,11456,22192,52863,43895,3257
23.798,11472,22224,52871,43927,3273
23.799,11456,22176,52863,43927,3270
23.8,11472,22176,52871,43895,3271
23.801,11440,22160,52863,43927,3255
23.802,11472,22160,52831,43911,3271
23.803,11440,22160,52863,43927,3262
23.804,11456,22192,52863,43927,3273
23.805,11440,22160,52863,43927,3272
23.806,11456,22160,52863,43919,3259
23.807,11440,22160,52831,43935,3269
23.808,11440,22160,52871,43935,3263
23.809,11440,22128,52863,43927,3271
23.81,11440,22128,52863,43959,3271
23.811,11440,22128,52855,43935,3260
23.812,11440,22128,52847,43959,3276
23.813,11472,22160,52855,43935,3273
23.814,11440,22192,52847,43967,3271
23.815,11472,22160,52863,43983,3275
23.816,11440,22192,52887,43959,3255
23.817,11440,22192,52887,43967,3245
23.818,11440,22160,52879,43983,3276
23.819,11440,22192,52895,43967,3282
23.82,11440,22160,52879,43967,3283
23.821,11472,22176,52871,44007,3271
23.822,11472,22160,52879,43991,3284
23.823,11408,22160,52887,43991,3279
23.824,11440,22144,52903,43999,3283
23.825,11456,22160,52903,43999,3283
23.826,11472,22144,52911,43991,3271
23.827,11472,22144,52919,44023,3285
23.828,11440,22144,52887,43999,3284
23.829,11440,22160,52927,44031,3286
23.83,11440,22160,52927,44007,3272
23.831,11440,22160,52911,44007,3271
23.832,11440,22144,52903,44015,3284
23.833,11440,22176,52887,44055,3290
23.834,11440,22192,52919,44031,3289
23.835,11376,22176,52935,44039,3278
23.836,11408,22192,52935,44047,3288
23.837,11472,22192,52935,44047,3293
23.838,11424,22192,52935,44047,3293
23.839,11456,22192,52935,44047,3292
23.84,11472,22176,52927,44063,3283
23.841,11456,22192,52919,44063,3292
23.842,11392,22192,52951,44063,3301
23.843,11440,22208,52943,44063,3300
23.844,11440,22176,52943,44079,3299
23.845,11440,22160,52943,44095,3287
23.846,11440,22192,52943,44095,3299
23.847,11440,22192,52951,44103,3295
23.848,11472,22160,52959,44111,3299
23.849,11440,22144,52967,44111,3301
23.85,11440,22160,52975,44111,3289
23.851,11440,22160,52943,44127,3303
23.852,11440,22160,52959,44135,3305
23.853,11440,22176,52935,44119,3303
23.854,11440,22192,52959,44127,3307
23.855,11456,22192,52967,44127,3295
23.856,11456,22208,52967,44111,3306
23.857,11472,22192,52975,44143,3308
23.858,11440,22192,52999,44143,3311
23.859,11440,22208,52975,44135,3304
23.86,11440,22192,52975,44151,3303
23.861,11472,22192,52991,44151,3316
23.862,11440,22192,52983,44143,3319
23.863,11440,22192,53007,44175,3315
23.864,11440,22176,53023,44159,3305
23.865,11456,22176,52991,44167,3315
23.866,11440,22160,53007,44191,3317
23.867,11440,22192,53007,44183,3316
23.868,11440,22176,52983,44183,3319
23.869,11456,22192,52975,44183,3311
23.87,11472,22176,52999,44199,3315
23.871,11472,22192,53023,44207,3319
23.872,11440,22192,52999,44207,3323
23.873,11440,22192,53023,44207,3319
23.874,11472,22208,53023,44207,3299
23.875,11472,22208,52999,44199,3318
23.876,11456,22224,53039,44215,3319
23.877,11472,22224,52999,44215,3321
23.878,11440,22224,53007,44231,3317
23.879,11456,22192,53007,44199,3307
23.88,11440,22208,53023,44215,3319
23.881,11408,22192,53047,44231,3321
23.882,11424,22192,53023,44255,3319
23.883,11408,22192,53031,44231,3321
23.884,11408,22192,53031,44239,3315
23.885,11424,22192,53039,44223,3327
23.886,11440,22176,53039,44255,3327
23.887,11440,22160,53055,44247,3325
23.888,11440,22176,53039,44239,3327
23.889,11456,22192,53047,44263,3315
23.89,11424,22160,53015,44239,3325
23.891,11424,22192,53015,44255,3327
23.892,11408,22192,53047,44255,3335
23.893,11440,22224,53023,44247,3333
23.894,11408,22224,53055,44247,3316
23.895,11456,22224,53039,44263,3325
23.896,11440,22240,53023,44239,3327
23.897,11408,22224,53031,44263,3323
23.898,11424,22224,53039,44287,3333
23.899,11472,22224,53055,44263,3317
23.9,11456,22240,53063,44255,3327
23.901,11424,22224,53047,44247,3327
23.902,11408,22224,53055,44255,3335
23.903,11440,22224,53063,44263,3327
23.904,11440,22224,53047,44287,3317
23.905,11440,22224,53055,44263,3327
23.906,11440,22192,53031,44263,3333
23.907,11440,22208,53055,44279,3327
23.908,11440,22192,53039,44271,3335
23.909,11456,22256,53039,44287,3319
23.91,11440,22208,53063,44279,3340
23.911,11472,22224,53031,44255,3338
23.912,11440,22224,53055,44295,3335
23.913,11472,22336,53063,44287,3339
23.914,11440,22256,53071,44279,3323
23.915,11408,22240,53031,44279,3335
23.916,11456,22224,53047,44279,3334
23.917,11472,22224,53047,44271,3337
23.918,11456,22224,53047,44263,3341
23.919,11472,22224,53023,44271,3335
23.92,11472,22224,53039,44271,3338
23.921,11408,22208,53055,44279,3336
23.922,11472,22224,53047,44295,3337
23.923,11440,22224,53047,44295,3337
23.924,11424,22208,53071,44271,3324
23.925,11472,22208,53071,44279,3333
23.926,11408,22192,53031,44279,3335
23.927,11424,22192,53055,44263,3339
23.928,11456,22192,53055,44263,3340
23.929,11440,22192,53055,44287,3323
23.93,11456,22208,53071,44279,3341
23.931,11440,22256,53055,44287,3341
23.932,11472,22256,53047,44287,3342
23.933,11456,22224,53047,44263,3327
23.934,11488,22224,53055,44287,3332
23.935,11456,22224,53055,44271,3343
23.936,11456,22224,53055,44279,3341
23.937,11456,22224,53055,44279,3337
23.938,11440,22224,53039,44263,3326
23.939,11408,22208,53055,44287,3338
23.94,11440,22224,53079,44295,3340
23.941,11472,22224,53023,44287,3339
23.942,11440,22224,53071,44271,3339
23.943,11504,22192,53055,44279,3324
23.944,11440,22192,53055,44279,3340
23.945,11440,22192,53031,44287,3339
23.946,11440,22208,53039,44295,3339
23.947,11424,22192,53047,44287,3339
23.948,11472,22224,53079,44271,3325
23.949,11456,22224,53047,44295,3326
23.95,11440,22256,53063,44287,3339
23.951,11456,22224,53039,44287,3340
23.952,11440,22224,53063,44295,3341
23.953,11472,22256,53063,44295,3339
23.954,11440,22224,53055,44279,3325
23.955,11440,22224,53023,44279,3343
23.956,11440,22208,53047,44303,3342
23.957,11440,22224,53055,44295,3346
23.958,11440,22224,53055,44287,3327
23.959,11456,22224,53047,44311,3324
23.96,11472,22224,53087,44303,3340
23.961,11440,22208,53047,44295,3348
23.962,11440,22224,53055,44279,3340
23.963,11376,22224,53047,44295,3327
23.964,11440,22208,53047,44279,3323
23.965,11440,22224,53031,44263,3341
23.966,11440,22208,53031,44279,3339
23.967,11456,22224,53039,44271,3342
23.968,11440,22224,53055,44263,3325
23.969,11440,22224,53023,44271,3337
23.97,11440,22240,53055,44271,3336
23.971,11424,22224,53055,44279,3340
23.972,11440,22224,53039,44303,3343
23.973,11424,22224,53031,44287,3327
23.974,11440,22224,53055,44255,3341
23.975,11424,22224,53047,44287,3340
23.976,11472,22208,53071,44295,3338
23.977,11440,22224,53039,44279,3341
23.978,11440,22224,53055,44279,3321
23.979,11440,22240,53055,44271,3341
23.98,11440,22208,53015,44279,3337
23.981,11424,22224,53023,44303,3339
23.982,11440,22224,53055,44303,3341
23.983,11440,22208,53039,44287,3327
23.984,11440,22240,53039,44255,3335
23.985,11440,22240,53039,44295,3339
23.986,11440,22224,53015,44247,3339
23.987,11440,22256,53031,44255,3339
23.988,11440,22320,53047,44263,3323
23.989,11440,22320,53055,44279,3338
23.99,11456,22320,53031,44247,3337
23.991,11440,22256,53023,44255,3337
23.992,11440,22256,53047,44279,3317
23.993,11456,22240,53039,44287,3336
23.994,11456,22256,53031,44271,3336
23.995,11440,22256,53039,44263,3339
23.996,11472,22240,53007,44255,3347
23.997,11440,22240,53007,44255,3321
23.998,11440,22256,53031,44231,3341
23.999,11424,22224,53023,44247,3340
24,11472,22256,53039,44247,3335
24.001,11440,22256,53055,44255,3337
24.002,11488,22320,53031,44247,3319
24.003,11440,22256,53015,44239,3336
24.004,11440,22256,53023,44247,3337
24.005,11440,22256,53015,44263,3337
24.006,11440,22320,53023,44231,3341
24.007,11440,22320,53015,44255,3320
24.008,11424,22320,53015,44263,3335
24.009,11440,22320,53023,44239,3335
24.01,11456,22320,53015,44239,3337
24.011,11424,22320,53023,44239,3318
24.012,11456,22256,53007,44239,3315
24.013,11408,22256,53031,44223,3336
24.014,11456,22320,53023,44207,3327
24.015,11440,22256,53007,44207,3334
24.016,11408,22256,53023,44223,3319
24.017,11440,22240,53007,44223,3323
24.018,11440,22256,53023,44223,3334
24.019,11408,22256,53031,44215,3337
24.02,11440,22272,52999,44215,3337
24.021,11440,22240,53015,44199,3315
24.022,11440,22256,52991,44191,3335
24.023,11440,22256,53015,44191,3337
24.024,11440,22320,53015,44207,3325
24.025,11440,22272,53023,44199,3336
24.026,11424,22320,53015,44199,3323
24.027,11456,22272,53015,44207,3335
24.028,11424,22320,52983,44207,3335
24.029,11440,22352,52983,44215,3336
24.03,11456,22320,53015,44199,3327
24.031,11408,22336,53007,44191,3321
24.032,11440,22320,52991,44191,3335
24.033,11440,22320,52999,44175,3327
24.034,11440,22336,53023,44175,3334
24.035,11440,22320,53015,44199,3336
24.036,11440,22320,52999,44167,3315
24.037,11456,22320,52975,44175,3333
24.038,11440,22304,52991,44167,3325
24.039,11472,22320,53007,44191,3327
24.04,11440,22320,52999,44199,3339
24.041,11440,22336,52975,44175,3310
24.042,11488,22272,53007,44183,3335
24.043,11456,22352,52983,44167,3325
24.044,11440,22448,52991,44159,3327
24.045,11440,22448,52991,44159,3335
24.046,11440,22464,52975,44175,3316
24.047,11440,22464,52999,44159,3321
24.048,11440,22480,52967,44191,3323
24.049,11456,22608,52975,44183,3321
24.05,11440,22608,52975,44167,3327
24.051,11456,22528,52951,44159,3315
24.052,11440,22672,52975,44183,3327
24.053,11408,22656,52983,44143,3324
24.054,11424,22672,53007,44143,3323
24.055,11408,22672,52967,44143,3325
24.056,11456,22672,52959,44151,3307
24.057,11456,22704,52959,44151,3324
24.058,11440,22688,52975,44143,3321
24.059,11472,22672,52983,44175,3319
24.06,11440,22720,52983,44159,3321
24.061,11424,22736,52975,44167,3315
24.062,11440,22736,52967,44135,3323
24.063,11408,22768,52959,44159,3327
24.064,11456,22832,52959,44151,3325
24.065,11472,22816,52959,44151,3321
24.066,11472,22832,52967,44143,3307
24.067,11472,22832,52967,44135,3319
24.068,11456,22864,52983,44135,3319
24.069,11568,22896,52967,44135,3320
24.07,11456,22896,52959,44135,3309
24.071,11408,22896,52935,44143,3309
24.072,11472,22928,52943,44159,3320
24.073,11472,22928,52935,44127,3319
24.074,11440,22928,52975,44151,3320
24.075,11440,22928,52951,44135,3301
24.076,11440,22912,52951,44119,3317
24.077,11440,22928,52975,44127,3315
24.078,11440,22928,52959,44127,3318
24.079,11440,22944,52967,44119,3319
24.08,11440,22960,52959,44111,3295
24.081,11440,22992,52919,44135,3318
24.082,11456,23024,52959,44127,3321
24.083,11440,23088,52959,44119,3318
24.084,11456,23136,52935,44079,3325
24.085,11440,23168,52943,44095,3306
24.086,11440,23184,52943,44103,3319
24.087,11440,23184,52951,44111,3318
24.088,11440,23216,52943,44111,3315
24.089,11408,23216,52951,44103,3304
24.09,11440,23184,52967,44087,3303
24.091,11440,23248,52935,44111,3319
24.092,11440,23216,52959,44103,3321
24.093,11440,23408,52935,44111,3319
24.094,11440,23424,52927,44095,3317
24.095,11424,23408,52959,44111,3307
24.096,11440,23440,52927,44095,3317
24.097,11440,23440,52935,44111,3317
24.098,11440,23536,52959,44087,3316
24.099,11440,23632,52951,44119,3319
24.1,11472,23728,52943,44079,3305
24.101,11440,23664,52951,44095,3316
24.102,11472,23760,52951,44103,3317
24.103,11440,23776,52943,44095,3311
24.104,11472,23792,52911,44063,3311
24.105,11440,23856,52951,44095,3304
24.106,11456,23856,52951,44119,3315
24.107,11440,23872,52927,44103,3319
24.108,11440,23856,52943,44087,3319
24.109,11456,23888,52919,44103,3309
24.11,11440,23856,52935,44087,3317
24.111,11472,23872,52943,44079,3311
24.112,11440,23904,52935,44079,3311
24.113,11456,23888,52927,44095,3308
24.114,11424,23888,52927,44079,3301
24.115,11408,23904,52911,44071,3311
24.116,11472,23856,52927,44079,3311
24.117,11424,23920,52943,44079,3308
24.118,11440,23920,52943,44055,3311
24.119,11440,23968,52911,44079,3300
24.12,11440,23984,52903,44079,3310
24.121,11408,24032,52911,44055,3308
24.122,11392,24112,52935,44047,3311
24.123,11472,24112,52927,44039,3311
24.124,11472,24112,52911,44055,3299
24.125,11408,24112,52927,44063,3309
24.126,11440,24112,52903,44063,3311
24.127,11440,24144,52943,44079,3311
24.128,11440,24176,52935,44063,3314
24.129,11408,24144,52919,44063,3299
24.13,11440,24176,52935,44087,3312
24.131,11440,24160,52919,44047,3316
24.132,11440,24176,52919,44071,3307
24.133,11472,24160,52935,44087,3303
24.134,11456,24144,52919,44071,3303
24.135,11440,24176,52895,44039,3314
24.136,11472,24208,52927,44071,3307
24.137,11440,24176,52927,44055,3308
24.138,11440,24224,52935,44047,3303
24.139,11440,24224,52903,44087,3308
24.14,11440,24240,52919,44063,3311
24.141,11440,24240,52911,44055,3303
24.142,11456,24256,52911,44047,3309
24.143,11440,24240,52895,44055,3293
24.144,11440,24272,52927,44055,3306
24.145,11440,24272,52895,44039,3304
24.146,11440,24256,52887,44031,3307
24.147,11440,24272,52903,44031,3307
24.148,11456,24288,52911,44031,3299
24.149,11440,24272,52919,44039,3307
24.15,11440,24288,52919,44031,3308
24.151,11440,24272,52919,44031,3305
24.152,11440,24288,52927,44047,3307
24.153,11456,24304,52895,44055,3299
24.154,11472,24304,52927,44055,3309
24.155,11440,24272,52911,44047,3310
24.156,11456,24304,52895,44031,3307
24.157,11472,24272,52927,44039,3308
24.158,11440,24304,52911,43991,3294
24.159,11456,24304,52895,44031,3308
24.16,11440,24368,52903,43991,3305
24.161,11440,24368,52911,44031,3305
24.162,11472,24368,52919,44015,3310
24.163,11472,24368,52879,44023,3292
24.164,11440,24368,52887,44047,3308
24.165,11472,24368,52887,43999,3303
24.166,11472,24368,52903,44015,3307
24.167,11440,24352,52911,44023,3307
24.168,11472,24384,52919,44007,3289
24.169,11440,24384,52911,44031,3303
24.17,11440,24400,52887,44031,3303
24.171,11440,24384,52879,44023,3309
24.172,11440,24400,52903,44007,3310
24.173,11440,24400,52887,44023,3291
24.174,11440,24384,52887,44015,3309
24.175,11440,24368,52903,44015,3307
24.176,11456,24368,52895,44007,3305
24.177,11424,24400,52895,43991,3299
24.178,11392,24400,52887,43999,3294
24.179,11472,24400,52911,44015,3307
24.18,11456,24416,52887,43991,3308
24.181,11440,24448,52895,44023,3308
24.182,11456,24464,52903,44007,3274
24.183,11440,24432,52887,43991,3301
24.184,11440,24432,52895,44015,3302
24.185,11440,24448,52903,44007,3295
24.186,11456,24448,52911,44015,3305
24.187,11456,24400,52919,44015,3291
24.188,11440,24432,52863,44007,3294
24.189,11440,24432,52903,43999,3301
24.19,11472,24432,52911,43999,3302
24.191,11392,24432,52887,43991,3303
24.192,11456,24432,52911,44023,3287
24.193,11472,24432,52895,43999,3299
24.194,11440,24448,52879,43999,3303
24.195,11472,24480,52887,43983,3301
24.196,11424,24496,52871,43983,3306
24.197,11408,24496,52895,44015,3293
24.198,11440,24512,52871,43975,3307
24.199,11408,24496,52887,43967,3302
24.2,11424,24512,52895,44015,3305
24.201,11440,24512,52895,43983,3307
24.202,11408,24496,52911,43975,3291
24.203,11440,24464,52895,43991,3303
24.204,11440,24496,52903,43991,3318
24.205,11424,24496,52887,43999,3304
24.206,11456,24496,52903,43999,3303
24.207,11440,24512,52895,43983,3287
24.208,11456,24512,52871,43983,3294
24.209,11440,24496,52903,43991,3301
24.21,11440,24496,52903,43999,3317
24.211,11440,24496,52871,43999,3303
24.212,11472,24528,52911,43983,3289
24.213,11440,24496,52895,43991,3298
24.214,11440,24656,52847,43967,3295
24.215,11424,24528,52895,43983,3299
24.216,11472,24512,52871,43975,3295
24.217,11440,24656,52879,43959,3292
24.218,11456,24640,52887,44007,3303
24.219,11440,24656,52887,43991,3303
24.22,11472,24528,52871,43975,3303
24.221,11440,24496,52879,43967,3292
24.222,11472,24512,52871,43991,3288
24.223,11440,24496,52879,43983,3302
24.224,11440,24528,52863,43959,3303
24.225,11152,24528,52895,43991,3301
24.226,11440,24528,52863,43967,3293
24.227,11472,24496,52855,43983,3291
24.228,11440,24528,52855,43975,3303
24.229,11440,24512,52855,43975,3299
24.23,11424,24512,52895,43951,3301
24.231,11440,24528,52871,43983,3287
24.232,11440,24512,52887,43959,3292
24.233,11472,24656,52871,43975,3299
24.234,11456,24624,52887,43951,3297
24.235,11440,24640,52863,43967,3293
24.236,11472,24512,52879,43983,3288
24.237,11440,24512,52855,43967,3281
24.238,11440,24528,52895,43959,3295
24.239,11440,24512,52863,43951,3301
24.24,11472,24528,52863,43975,3303
24.241,11440,24528,52839,43967,3289
24.242,11392,24496,52887,43959,3300
24.243,11440,24656,52879,43943,3301
24.244,11440,24528,52895,43959,3301
24.245,11440,24656,52887,43975,3303
24.246,11440,24528,52887,43967,3284
24.247,11440,24528,52871,43967,3299
24.248,11440,24512,52879,43967,3301
24.249,11408,24656,52879,43959,3299
24.25,11456,24528,52871,43951,3287
24.251,11440,24656,52847,43943,3294
24.252,11408,24528,52855,43959,3299
24.253,11456,24656,52855,43919,3295
24.254,11440,24656,52879,43959,3301
24.255,11440,24672,52855,43951,3273
24.256,11424,24656,52863,43951,3295
24.257,11440,24656,52887,43943,3299
24.258,11456,24688,52839,43959,3293
24.259,11408,24672,52879,43975,3295
24.26,11472,24720,52871,43935,3285
24.261,11440,24656,52847,43943,3302
24.262,11440,24528,52863,43959,3299
24.263,11440,24656,52879,43951,3293
24.264,11440,24672,52863,43943,3293
24.265,11472,24656,52863,43935,3284
24.266,11456,24640,52863,43951,3300
24.267,11424,24528,52863,43943,3299
24.268,11472,24640,52879,43935,3299
24.269,11440,24656,52855,43943,3295
24.27,11440,24656,52855,43919,3285
24.271,11440,24656,52855,43935,3295
24.272,11456,24640,52847,43935,3301
24.273,11440,24656,52855,43943,3301
24.274,11440,24656,52847,43919,3299
24.275,11456,24656,52863,43967,3279
24.276,11440,24528,52839,43927,3301
24.277,11456,24656,52871,43935,3295
24.278,11472,24688,52887,43935,3294
24.279,11472,24528,52855,43935,3299
24.28,11408,24656,52871,43895,3283
24.281,11440,24656,52863,43927,3299
24.282,11472,24656,52863,43943,3297
24.283,11456,24496,52863,43935,3298
24.284,11472,24512,52863,43911,3293
24.285,11456,24528,52847,43919,3285
24.286,11456,24496,52855,43935,3303
24.287,11424,24496,52871,43895,3299
24.288,11440,24496,52855,43935,3299
24.289,11424,24464,52839,43919,3291
24.29,11408,24496,52863,43927,3285
24.291,11472,24512,52831,43919,3292
24.292,11424,24496,52863,43943,3299
24.293,11440,24496,52855,43935,3295
24.294,11440,24496,52855,43895,3295
24.295,11440,24480,52855,43927,3283
24.296,11440,24496,52855,43943,3293
24.297,11440,24496,52871,43919,3291
24.298,11440,24528,52863,43935,3293
24.299,11440,24496,52863,43935,3287
24.3,11456,24464,52863,43903,3285
24.301,11424,24464,52839,43919,3289
24.302,11456,24464,52847,43887,3294
24.303,11456,24496,52871,43911,3293
24.304,11504,24480,52847,43887,3287
24.305,11488,24448,52847,43911,3289
24.306,11440,24464,52855,43895,3300
24.307,11440,24464,52847,43895,3295
24.308,11472,24448,52847,43927,3298
24.309,11440,24464,52823,43919,3285
24.31,11456,24464,52831,43919,3292
24.311,11408,24416,52839,43903,3294
24.312,11408,24432,52847,43887,3293
24.313,11440,24432,52839,43911,3297
24.314,11472,24432,52855,43911,3282
24.315,11472,24496,52855,43895,3295
24.316,11456,24480,52847,43903,3292
24.317,11456,24480,52823,43903,3293
24.318,11424,24464,52855,43895,3297
24.319,11472,24480,52831,43879,3281
24.32,11472,24464,52863,43895,3291
24.321,11456,24448,52839,43903,3289
24.322,11472,24432,52831,43895,3291
24.323,11440,24432,52847,43895,3293
24.324,11440,24432,52839,43911,3279
24.325,11456,24432,52831,43903,3293
24.326,11472,24432,52839,43895,3289
24.327,11456,24448,52855,43895,3293
24.328,11408,24432,52839,43911,3289
24.329,11440,24448,52839,43887,3282
24.33,11472,24448,52839,43895,3295
24.331,11472,24448,52847,43895,3291
24.332,11472,24496,52839,43895,3294
24.333,11440,24432,52839,43879,3295
24.334,11456,24448,52815,43895,3276
24.335,11440,24448,52831,43887,3294
24.336,11456,24432,52815,43895,3293
24.337,11440,24448,52823,43887,3291
24.338,11440,24432,52823,43879,3301
24.339,11440,24432,52839,43895,3285
24.34,11472,24432,52831,43887,3288
24.341,11440,24432,52839,43847,3292
24.342,11424,24432,52847,43887,3289
24.343,11456,24432,52823,43903,3293
24.344,11472,24432,52823,43847,3272
24.345,11440,24400,52839,43863,3291
24.346,11440,24432,52831,43887,3290
24.347,11424,24400,52815,43871,3292
24.348,11408,24432,52831,43871,3293
24.349,11440,24432,52831,43863,3279
24.35,11440,24400,52823,43879,3291
24.351,11408,24416,52807,43879,3291
24.352,11440,24432,52831,43895,3291
24.353,11472,24448,52831,43887,3293
24.354,11456,24432,52815,43895,3278
24.355,11456,24432,52839,43887,3293
24.356,11440,24416,52847,43855,3291
24.357,11424,24400,52823,43879,3293
24.358,11472,24416,52815,43879,3285
24.359,11440,24416,52815,43863,3287
24.36,11472,24384,52815,43879,3291
24.361,11472,24400,52823,43855,3293
24.362,11456,24400,52823,43855,3299
24.363,11440,24432,52815,43871,3287
24.364,11440,24400,52823,43871,3293
24.365,11456,24400,52815,43847,3293
24.366,11472,24432,52823,43863,3289
24.367,11504,24400,52815,43847,3293
24.368,11440,24432,52815,43863,3282
24.369,11440,24432,52839,43839,3293
24.37,11440,24400,52799,43855,3293
24.371,11440,24400,52815,43847,3299
24.372,11408,24400,52823,43863,3298
24.373,11488,24432,52839,43871,3284
24.374,11456,24400,52831,43863,3295
24.375,11472,24400,52815,43839,3293
24.376,11424,24400,52831,43871,3292
24.377,11408,24400,52815,43839,3279
24.378,11472,24400,52815,43855,3283
24.379,11440,24400,52807,43863,3291
24.38,11440,24384,52815,43863,3292
24.381,11472,24368,52799,43871,3295
24.382,11440,24368,52807,43839,3279
24.383,11440,24368,52823,43855,3288
24.384,11440,24384,52791,43847,3294
24.385,11472,24384,52791,43839,3291
24.386,11440,24368,52823,43855,3293
24.387,11440,24400,52815,43863,3275
24.388,11472,24400,52815,43871,3293
24.389,11440,24400,52799,43847,3291
24.39,11472,24384,52799,43831,3294
24.391,11440,24400,52799,43847,3293
24.392,11456,24416,52799,43863,3277
24.393,11408,24432,52807,43847,3292
24.394,11440,24384,52823,43863,3291
24.395,11440,24384,52823,43855,3291
24.396,11440,24400,52815,43839,3293
24.397,11440,24400,52799,43855,3284
24.398,11440,24368,52823,43855,3295
24.399,11408,24384,52831,43839,3295
24.4,11552,24368,52823,43871,3293
24.401,11440,24384,52807,43847,3320
24.402,11440,24368,52831,43871,3283
24.403,11440,24368,52799,43887,3299
24.404,11472,24384,52823,43863,3299
24.405,11472,24400,52823,43863,3299
24.406,11440,24400,52839,43871,3300
24.407,11472,24368,52823,43855,3289
24.408,11440,24400,52839,43879,3300
24.409,11408,24368,52815,43879,3303
24.41,11440,24400,52847,43903,3303
24.411,11440,24368,52831,43919,3289
24.412,11440,24368,52831,43919,3297
24.413,11456,24400,52871,43911,3303
24.414,11456,24384,52863,43903,3307
24.415,11440,24368,52839,43919,3305
24.416,11440,24368,52863,43903,3294
24.417,11440,24368,52847,43895,3307
24.418,11440,24368,52863,43919,3310
24.419,11440,24368,52855,43903,3311
24.42,11456,24304,52879,43919,3319
24.421,11440,24368,52871,43935,3303
24.422,11472,24368,52863,43927,3315
24.423,11440,24320,52847,43919,3319
24.424,11424,24368,52847,43943,3311
24.425,11456,24368,52887,43951,3320
24.426,11456,24384,52887,43911,3308
24.427,11408,24400,52895,43975,3320
24.428,11440,24368,52879,43975,3312
24.429,11440,24384,52887,43959,3318
24.43,11472,24400,52879,43951,3320
24.431,11408,24368,52887,43959,3310
24.432,11472,24368,52887,43943,3319
24.433,11440,24304,52871,43983,3320
24.434,11408,24368,52879,43991,3321
24.435,11440,24368,52911,43983,3326
24.436,11472,24304,52903,44023,3309
24.437,11440,24304,52919,43999,3321
24.438,11472,24304,52903,43999,3325
24.439,11456,24352,52903,44023,3327
24.44,11456,24304,52927,44023,3327
24.441,11440,24352,52927,44031,3328
24.442,11424,24368,52903,44031,3337
24.443,11440,24368,52943,44015,3335
24.444,11440,24368,52935,44055,3340
24.445,11472,24368,52927,44007,3341
24.446,11440,24368,52927,44047,3323
24.447,11456,24368,52935,44039,3339
24.448,11440,24368,52919,44047,3341
24.449,11456,24368,52943,44039,3339
24.45,11472,24368,52927,44039,3340
24.451,11408,24304,52935,44063,3325
24.452,11456,24304,52935,44071,3347
24.453,11408,24304,52935,44087,3337
24.454,11392,24368,52959,44063,3347
24.455,11440,24304,52959,44071,3337
24.456,11440,24304,52935,44095,3339
24.457,11440,24288,52951,44071,3342
24.458,11472,24304,52967,44079,3352
24.459,11456,24272,52951,44095,3343
24.46,11440,24368,52943,44095,3333
24.461,11456,24368,52951,44103,3340
24.462,11440,24352,52951,44103,3351
24.463,11472,24320,52951,44111,3347
24.464,11408,24368,52959,44119,3348
24.465,11472,24304,52983,44127,3335
24.466,11456,24304,52951,44135,3342
24.467,11440,24304,52975,44127,3343
24.468,11440,24368,52983,44111,3347
24.469,11472,24304,52975,44119,3347
24.47,11440,24304,52975,44143,3336
24.471,11440,24288,52967,44111,3347
24.472,11424,24304,52983,44111,3347
24.473,11440,24304,52983,44111,3347
24.474,11472,24288,52991,44127,3346
24.475,11456,24304,52999,44119,3333
24.476,11472,24272,52975,44135,3348
24.477,11440,24304,53007,44127,3350
24.478,11440,24304,52975,44151,3349
24.479,11424,24320,52983,44159,3348
24.48,11440,24368,52975,44151,3339
24.481,11456,24304,52967,44167,3351
24.482,11456,24304,52975,44167,3347
24.483,11440,24368,52999,44159,3351
24.484,11440,24304,52975,44175,3355
24.485,11456,24304,53015,44175,3319
24.486,11440,24368,52999,44175,3355
24.487,11440,24304,52975,44159,3353
24.488,11440,24304,52999,44159,3349
24.489,11424,24272,52975,44191,3351
24.49,11408,24272,52991,44183,3340
24.491,11440,24272,53007,44151,3353
24.492,11440,24272,52991,44175,3353
24.493,11456,24272,53015,44183,3352
24.494,11440,24272,53023,44175,3353
24.495,11472,24272,52999,44159,3337
24.496,11472,24256,53015,44207,3351
24.497,11440,24272,52999,44183,3355
24.498,11456,24304,53007,44207,3353
24.499,11472,24272,53023,44215,3355
24.5,11472,24304,53007,44199,3337
24.501,11472,24304,53023,44191,3352
24.502,11424,24304,53007,44191,3351
24.503,11440,24288,53015,44183,3355
24.504,11440,24304,53007,44191,3353
