time,ppg
17.463,44511
17.464,44495
17.465,44503
17.466,44487
17.467,44487
17.468,44503
17.469,44487
17.47,44471
17.471,44487
17.472,44471
17.473,44535
17.474,44495
17.475,44495
17.476,44503
17.477,44495
17.478,44519
17.479,44519
17.48,44503
17.481,44519
17.482,44495
17.483,44495
17.484,44503
17.485,44487
17.486,44519
17.487,44527
17.488,44487
17.489,44503
17.49,44487
17.491,44511
17.492,44487
17.493,44511
17.494,44503
17.495,44519
17.496,44519
17.497,44519
17.498,44503
17.499,44511
17.5,44495
17.501,44479
17.502,44503
17.503,44511
17.504,44503
17.505,44519
17.506,44503
17.507,44519
17.508,44487
17.509,44495
17.51,44511
17.511,44503
17.512,44503
17.513,44519
17.514,44519
17.515,44495
17.516,44503
17.517,44495
17.518,44487
17.519,44511
17.52,44495
17.521,44503
17.522,44487
17.523,44487
17.524,44495
17.525,44495
17.526,44479
17.527,44495
17.528,44479
17.529,44503
17.53,44487
17.531,44487
17.532,44495
17.533,44487
17.534,44487
17.535,44479
17.536,44487
17.537,44495
17.538,44487
17.539,44479
17.54,44495
17.541,44479
17.542,44495
17.543,44511
17.544,44487
17.545,44479
17.546,44495
17.547,44503
17.548,44479
17.549,44487
17.55,44479
17.551,44487
17.552,44495
17.553,44471
17.554,44487
17.555,44463
17.556,44487
17.557,44471
17.558,44479
17.559,44471
17.56,44471
17.561,44495
17.562,44495
17.563,44479
17.564,44455
17.565,44487
17.566,44463
17.567,44479
17.568,44487
17.569,44471
17.57,44455
17.571,44471
17.572,44471
17.573,44455
17.574,44479
17.575,44463
17.576,44471
17.577,44439
17.578,44479
17.579,44447
17.58,44471
17.581,44471
17.582,44463
17.583,44463
17.584,44447
17.585,44447
17.586,44439
17.587,44455
17.588,44471
17.589,44439
17.59,44447
17.591,44431
17.592,44447
17.593,44439
17.594,44439
17.595,44447
17.596,44447
17.597,44447
17.598,44447
17.599,44439
17.6,44423
17.601,44439
17.602,44423
17.603,44439
17.604,44431
17.605,44431
17.606,44415
17.607,44439
17.608,44439
17.609,44439
17.61,44439
17.611,44423
17.612,44447
17.613,44391
17.614,44423
17.615,44415
17.616,44423
17.617,44439
17.618,44439
17.619,44431
17.62,44431
17.621,44415
17.622,44431
17.623,44399
17.624,44431
17.625,44431
17.626,44423
17.627,44431
17.628,44423
17.629,44447
17.63,44423
17.631,44415
17.632,44399
17.633,44423
17.634,44431
17.635,44423
17.636,44423
17.637,44407
17.638,44407
17.639,44463
17.64,44447
17.641,44447
17.642,44399
17.643,44399
17.644,44415
17.645,44423
17.646,44423
17.647,44399
17.648,44423
17.649,44431
17.65,44415
17.651,44399
17.652,44399
17.653,44407
17.654,44391
17.655,44407
17.656,44407
17.657,44431
17.658,44399
17.659,44415
17.66,44407
17.661,44415
17.662,44407
17.663,44423
17.664,44383
17.665,44415
17.666,44423
17.667,44407
17.668,44407
17.669,44407
17.67,44407
17.671,44391
17.672,44407
17.673,44399
17.674,44399
17.675,44423
17.676,44407
17.677,44415
17.678,44415
17.679,44423
17.68,44407
17.681,44423
17.682,44391
17.683,44407
17.684,44383
17.685,44399
17.686,44423
17.687,44391
17.688,44415
17.689,44399
17.69,44407
17.691,44399
17.692,44407
17.693,44415
17.694,44407
17.695,44399
17.696,44423
17.697,44407
17.698,44375
17.699,44423
17.7,44391
17.701,44423
17.702,44415
17.703,44399
17.704,44423
17.705,44399
17.706,44415
17.707,44415
17.708,44399
17.709,44399
17.71,44375
17.711,44375
17.712,44383
17.713,44391
17.714,44383
17.715,44407
17.716,44407
17.717,44391
17.718,44399
17.719,44407
17.72,44383
17.721,44383
17.722,44399
17.723,44407
17.724,44383
17.725,44391
17.726,44391
17.727,44423
17.728,44375
17.729,44399
17.73,44399
17.731,44383
17.732,44375
17.733,44399
17.734,44399
17.735,44407
17.736,44399
17.737,44391
17.738,44383
17.739,44383
17.74,44383
17.741,44391
17.742,44407
17.743,44367
17.744,44415
17.745,44391
17.746,44391
17.747,44383
17.748,44359
17.749,44391
17.75,44391
17.751,44391
17.752,44391
17.753,44399
17.754,44367
17.755,44375
17.756,44383
17.757,44359
17.758,44399
17.759,44399
17.76,44391
17.761,44383
17.762,44359
17.763,44399
17.764,44407
17.765,44359
17.766,44359
17.767,44391
17.768,44399
17.769,44391
17.77,44383
17.771,44383
17.772,44383
17.773,44391
17.774,44375
17.775,44383
17.776,44383
17.777,44375
17.778,44367
17.779,44383
17.78,44375
17.781,44391
17.782,44399
17.783,44375
17.784,44383
17.785,44375
17.786,44375
17.787,44383
17.788,44383
17.789,44359
17.79,44375
17.791,44383
17.792,44391
17.793,44359
17.794,44375
17.795,44375
17.796,44375
17.797,44375
17.798,44375
17.799,44367
17.8,44367
17.801,44367
17.802,44359
17.803,44399
17.804,44391
17.805,44383
17.806,44351
17.807,44375
17.808,44399
17.809,44367
17.81,44399
17.811,44359
17.812,44351
17.813,44375
17.814,44351
17.815,44375
17.816,44367
17.817,44383
17.818,44351
17.819,44359
17.82,44343
17.821,44359
17.822,44351
17.823,44359
17.824,44367
17.825,44351
17.826,44351
17.827,44375
17.828,44367
17.829,44367
17.83,44367
17.831,44367
17.832,44375
17.833,44375
17.834,44351
17.835,44383
17.836,44351
17.837,44367
17.838,44351
17.839,44359
17.84,44383
17.841,44343
17.842,44351
17.843,44343
17.844,44343
17.845,44359
17.846,44367
17.847,44343
17.848,44343
17.849,44343
17.85,44359
17.851,44351
17.852,44335
17.853,44327
17.854,44335
17.855,44343
17.856,44359
17.857,44351
17.858,44367
17.859,44367
17.86,44327
17.861,44327
17.862,44327
17.863,44319
17.864,44343
17.865,44335
17.866,44359
17.867,44351
17.868,44359
17.869,44327
17.87,44359
17.871,44343
17.872,44319
17.873,44343
17.874,44359
17.875,44335
17.876,44351
17.877,44335
17.878,44343
17.879,44311
17.88,44351
17.881,44327
17.882,44351
17.883,44335
17.884,44343
17.885,44343
17.886,44343
17.887,44327
17.888,44311
17.889,44343
17.89,44327
17.891,44359
17.892,44359
17.893,44311
17.894,44327
17.895,44319
17.896,44319
17.897,44319
17.898,44335
17.899,44319
17.9,44311
17.901,44303
17.902,44279
17.903,44303
17.904,44319
17.905,44319
17.906,44303
17.907,44319
17.908,44319
17.909,44303
17.91,44327
17.911,44303
17.912,44319
17.913,44327
17.914,44311
17.915,44335
17.916,44295
17.917,44319
17.918,44287
17.919,44311
17.92,44327
17.921,44311
17.922,44295
17.923,44327
17.924,44311
17.925,44311
17.926,44335
17.927,44327
17.928,44319
17.929,44327
17.93,44319
17.931,44311
17.932,44311
17.933,44343
17.934,44327
17.935,44327
17.936,44311
17.937,44343
17.938,44327
17.939,44351
17.94,44319
17.941,44327
17.942,44359
17.943,44343
17.944,44351
17.945,44359
17.946,44343
17.947,44343
17.948,44359
17.949,44359
17.95,44351
17.951,44343
17.952,44383
17.953,44375
17.954,44383
17.955,44391
17.956,44407
17.957,44383
17.958,44375
17.959,44399
17.96,44391
17.961,44391
17.962,44415
17.963,44407
17.964,44399
17.965,44407
17.966,44383
17.967,44407
17.968,44439
17.969,44431
17.97,44407
17.971,44407
17.972,44415
17.973,44431
17.974,44439
17.975,44415
17.976,44415
17.977,44447
17.978,44447
17.979,44455
17.98,44423
17.981,44447
17.982,44431
17.983,44447
17.984,44439
17.985,44447
17.986,44431
17.987,44455
17.988,44471
17.989,44447
17.99,44431
17.991,44439
17.992,44455
17.993,44463
17.994,44447
17.995,44455
17.996,44447
17.997,44463
17.998,44463
17.999,44455
18.0,44463
18.001,44463
18.002,44471
18.003,44471
18.004,44471
18.005,44471
18.006,44479
18.007,44487
18.008,44455
18.009,44447
18.01,44471
18.011,44479
18.012,44471
18.013,44495
18.014,44471
18.015,44471
18.016,44471
18.017,44503
18.018,44487
18.019,44479
18.02,44503
18.021,44495
18.022,44479
18.023,44471
18.024,44479
18.025,44519
18.026,44511
18.027,44479
18.028,44479
18.029,44503
18.03,44495
18.031,44479
18.032,44495
18.033,44471
18.034,44487
18.035,44495
18.036,44503
18.037,44503
18.038,44519
18.039,44471
18.04,44479
18.041,44479
18.042,44479
18.043,44511
18.044,44495
18.045,44511
18.046,44503
18.047,44495
18.048,44511
18.049,44495
18.05,44503
18.051,44495
18.052,44487
18.053,44511
18.054,44495
18.055,44519
18.056,44479
18.057,44503
18.058,44495
18.059,44479
18.06,44479
18.061,44495
18.062,44503
18.063,44495
18.064,44479
18.065,44503
18.066,44503
18.067,44487
18.068,44495
18.069,44471
18.07,44495
18.071,44495
18.072,44479
18.073,44487
18.074,44471
18.075,44471
18.076,44495
18.077,44495
18.078,44487
18.079,44495
18.08,44495
18.081,44487
18.082,44495
18.083,44487
18.084,44503
18.085,44479
18.086,44479
18.087,44487
18.088,44487
18.089,44511
18.09,44463
18.091,44479
18.092,44479
18.093,44495
18.094,44479
18.095,44487
18.096,44479
18.097,44479
18.098,44479
18.099,44479
18.1,44455
18.101,44479
18.102,44471
18.103,44455
18.104,44471
18.105,44479
18.106,44511
18.107,44455
18.108,44471
18.109,44463
18.11,44471
18.111,44479
18.112,44479
18.113,44479
18.114,44471
18.115,44463
18.116,44479
18.117,44479
18.118,44471
18.119,44479
18.12,44495
18.121,44455
18.122,44455
18.123,44455
18.124,44463
18.125,44463
18.126,44447
18.127,44479
18.128,44463
18.129,44455
18.13,44455
18.131,44463
18.132,44423
18.133,44479
18.134,44455
18.135,44447
18.136,44463
18.137,44447
18.138,44415
18.139,44447
18.14,44447
18.141,44455
18.142,44463
18.143,44455
18.144,44439
18.145,44463
18.146,44439
18.147,44455
18.148,44447
18.149,44431
18.15,44455
18.151,44431
18.152,44447
18.153,44431
18.154,44439
18.155,44455
18.156,44431
