Time-stamp,Pressure_cuff_signal,Signal_1
23.614,11456,52895
23.615,11440,52895
23.616,11440,52919
23.617,11440,52903
23.618,11424,52911
23.619,11504,52895
23.62,11472,52911
23.621,11424,52911
23.622,11424,52911
23.623,11440,52919
23.624,11440,52911
23.625,11440,52911
23.626,11472,52903
23.627,11440,52911
23.628,11440,52919
23.629,11456,52887
23.63,11472,52911
23.631,11456,52903
23.632,11456,52887
23.633,11472,52919
23.634,11472,52903
23.635,11440,52895
23.636,11440,52903
23.637,11472,52903
23.638,11456,52903
23.639,11472,52887
23.64,11472,52887
23.641,11456,52895
23.642,11424,52879
23.643,11456,52903
23.644,11440,52887
23.645,11440,52887
23.646,11456,52863
23.647,11456,52911
23.648,11472,52903
23.649,11472,52895
23.65,11472,52903
23.651,11472,52887
23.652,11440,52911
23.653,11440,52895
23.654,11456,52895
23.655,11456,52887
23.656,11408,52903
23.657,11440,52895
23.658,11440,52887
23.659,11440,52879
23.66,11472,52903
23.661,11440,52887
23.662,11440,52903
23.663,11456,52871
23.664,11504,52895
23.665,11440,52863
23.666,11456,52887
23.667,11440,52895
23.668,11440,52911
23.669,11472,52895
23.67,11472,52903
23.671,11440,52887
23.672,11440,52879
23.673,11440,52887
23.674,11408,52903
23.675,11456,52879
23.676,11488,52879
23.677,11440,52871
23.678,11440,52871
23.679,11472,52879
23.68,11472,52879
23.681,11440,52887
23.682,11440,52871
23.683,11440,52903
23.684,11440,52895
23.685,11440,52871
23.686,11440,52895
23.687,11408,52887
23.688,11440,52887
23.689,11440,52911
23.69,11472,52911
23.691,11472,52879
23.692,11440,52903
23.693,11440,52903
23.694,11440,52887
23.695,11408,52879
23.696,11472,52871
23.697,11472,52871
23.698,11440,52879
23.699,11408,52895
23.7,11440,52887
23.701,11472,52887
23.702,11440,52887
23.703,11456,52879
23.704,11472,52879
23.705,11472,52871
23.706,11440,52871
23.707,11472,52863
23.708,11472,52879
23.709,11440,52863
23.71,11456,52879
23.711,11456,52887
23.712,11440,52879
23.713,11472,52871
23.714,11440,52871
23.715,11440,52887
23.716,11440,52863
23.717,11440,52879
23.718,11472,52879
23.719,11472,52863
23.72,11440,52863
23.721,11488,52863
23.722,11408,52871
23.723,11456,52863
23.724,11440,52879
23.725,11440,52871
23.726,11472,52855
23.727,11440,52863
23.728,11456,52847
23.729,11456,52863
23.73,11408,52863
23.731,11424,52863
23.732,11472,52871
23.733,11408,52855
23.734,11408,52839
23.735,11440,52855
23.736,11472,52863
23.737,11408,52863
23.738,11440,52855
23.739,11440,52863
23.74,11440,52863
23.741,11440,52839
23.742,11408,52863
23.743,11472,52847
23.744,11472,52879
23.745,11376,52855
23.746,11456,52855
23.747,11472,52855
23.748,11440,52855
23.749,11440,52855
23.75,11440,52855
23.751,11456,52871
23.752,11440,52855
23.753,11440,52863
23.754,11440,52879
23.755,11472,52855
23.756,11472,52863
23.757,11456,52831
23.758,11440,52855
23.759,11440,52847
23.76,11440,52879
23.761,11472,52839
23.762,11456,52847
23.763,11440,52823
23.764,11456,52831
23.765,11472,52847
23.766,11408,52863
23.767,11440,52855
23.768,11472,52839
23.769,11456,52839
23.77,11456,52839
23.771,11440,52855
23.772,11456,52839
23.773,11440,52839
23.774,11440,52847
23.775,11440,52863
23.776,11424,52831
23.777,11440,52839
23.778,11440,52871
23.779,11472,52847
23.78,11440,52871
23.781,11456,52863
23.782,11456,52847
23.783,11424,52847
23.784,11456,52855
23.785,11440,52855
23.786,11472,52855
23.787,11408,52863
23.788,11456,52871
23.789,11456,52871
23.79,11424,52831
23.791,11472,52847
23.792,11424,52855
23.793,11408,52855
23.794,11424,52839
23.795,11440,52847
23.796,11440,52831
23.797,11456,52863
23.798,11472,52871
23.799,11456,52863
23.8,11472,52871
23.801,11440,52863
23.802,11472,52831
23.803,11440,52863
23.804,11456,52863
23.805,11440,52863
23.806,11456,52863
23.807,11440,52831
23.808,11440,52871
23.809,11440,52863
23.81,11440,52863
23.811,11440,52855
23.812,11440,52847
23.813,11472,52855
23.814,11440,52847
23.815,11472,52863
23.816,11440,52887
23.817,11440,52887
23.818,11440,52879
23.819,11440,52895
23.82,11440,52879
23.821,11472,52871
23.822,11472,52879
23.823,11408,52887
23.824,11440,52903
23.825,11456,52903
23.826,11472,52911
23.827,11472,52919
23.828,11440,52887
23.829,11440,52927
23.83,11440,52927
23.831,11440,52911
23.832,11440,52903
23.833,11440,52887
23.834,11440,52919
23.835,11376,52935
23.836,11408,52935
23.837,11472,52935
23.838,11424,52935
23.839,11456,52935
23.84,11472,52927
23.841,11456,52919
23.842,11392,52951
23.843,11440,52943
23.844,11440,52943
23.845,11440,52943
23.846,11440,52943
23.847,11440,52951
23.848,11472,52959
23.849,11440,52967
23.85,11440,52975
23.851,11440,52943
23.852,11440,52959
23.853,11440,52935
23.854,11440,52959
23.855,11456,52967
23.856,11456,52967
23.857,11472,52975
23.858,11440,52999
23.859,11440,52975
23.86,11440,52975
23.861,11472,52991
23.862,11440,52983
23.863,11440,53007
23.864,11440,53023
23.865,11456,52991
23.866,11440,53007
23.867,11440,53007
23.868,11440,52983
23.869,11456,52975
23.87,11472,52999
23.871,11472,53023
23.872,11440,52999
23.873,11440,53023
23.874,11472,53023
23.875,11472,52999
23.876,11456,53039
23.877,11472,52999
23.878,11440,53007
23.879,11456,53007
23.88,11440,53023
23.881,11408,53047
23.882,11424,53023
23.883,11408,53031
23.884,11408,53031
23.885,11424,53039
23.886,11440,53039
23.887,11440,53055
23.888,11440,53039
23.889,11456,53047
23.89,11424,53015
23.891,11424,53015
23.892,11408,53047
23.893,11440,53023
23.894,11408,53055
23.895,11456,53039
23.896,11440,53023
23.897,11408,53031
23.898,11424,53039
23.899,11472,53055
23.9,11456,53063
23.901,11424,53047
23.902,11408,53055
23.903,11440,53063
23.904,11440,53047
23.905,11440,53055
23.906,11440,53031
23.907,11440,53055
23.908,11440,53039
23.909,11456,53039
23.91,11440,53063
23.911,11472,53031
23.912,11440,53055
23.913,11472,53063
23.914,11440,53071
23.915,11408,53031
23.916,11456,53047
23.917,11472,53047
23.918,11456,53047
23.919,11472,53023
23.92,11472,53039
23.921,11408,53055
23.922,11472,53047
23.923,11440,53047
23.924,11424,53071
23.925,11472,53071
23.926,11408,53031
23.927,11424,53055
23.928,11456,53055
23.929,11440,53055
23.93,11456,53071
23.931,11440,53055
23.932,11472,53047
23.933,11456,53047
23.934,11488,53055
23.935,11456,53055
23.936,11456,53055
23.937,11456,53055
23.938,11440,53039
23.939,11408,53055
23.94,11440,53079
23.941,11472,53023
23.942,11440,53071
23.943,11504,53055
23.944,11440,53055
23.945,11440,53031
23.946,11440,53039
23.947,11424,53047
23.948,11472,53079
23.949,11456,53047
23.95,11440,53063
23.951,11456,53039
23.952,11440,53063
23.953,11472,53063
23.954,11440,53055
23.955,11440,53023
23.956,11440,53047
23.957,11440,53055
23.958,11440,53055
23.959,11456,53047
23.96,11472,53087
23.961,11440,53047
23.962,11440,53055
23.963,11376,53047
23.964,11440,53047
23.965,11440,53031
23.966,11440,53031
23.967,11456,53039
23.968,11440,53055
23.969,11440,53023
23.97,11440,53055
23.971,11424,53055
23.972,11440,53039
23.973,11424,53031
23.974,11440,53055
23.975,11424,53047
23.976,11472,53071
23.977,11440,53039
23.978,11440,53055
23.979,11440,53055
23.98,11440,53015
23.981,11424,53023
23.982,11440,53055
23.983,11440,53039
23.984,11440,53039
23.985,11440,53039
23.986,11440,53015
23.987,11440,53031
23.988,11440,53047
23.989,11440,53055
23.99,11456,53031
23.991,11440,53023
23.992,11440,53047
23.993,11456,53039
23.994,11456,53031
23.995,11440,53039
23.996,11472,53007
23.997,11440,53007
23.998,11440,53031
23.999,11424,53023
24,11472,53039
24.001,11440,53055
24.002,11488,53031
24.003,11440,53015
24.004,11440,53023
24.005,11440,53015
24.006,11440,53023
24.007,11440,53015
24.008,11424,53015
24.009,11440,53023
24.01,11456,53015
24.011,11424,53023
24.012,11456,53007
24.013,11408,53031
24.014,11456,53023
24.015,11440,53007
24.016,11408,53023
24.017,11440,53007
24.018,11440,53023
24.019,11408,53031
24.02,11440,52999
24.021,11440,53015
24.022,11440,52991
24.023,11440,53015
24.024,11440,53015
24.025,11440,53023
24.026,11424,53015
24.027,11456,53015
24.028,11424,52983
24.029,11440,52983
24.03,11456,53015
24.031,11408,53007
24.032,11440,52991
24.033,11440,52999
24.034,11440,53023
24.035,11440,53015
24.036,11440,52999
24.037,11456,52975
24.038,11440,52991
24.039,11472,53007
24.04,11440,52999
24.041,11440,52975
24.042,11488,53007
24.043,11456,52983
24.044,11440,52991
24.045,11440,52991
24.046,11440,52975
24.047,11440,52999
24.048,11440,52967
24.049,11456,52975
24.05,11440,52975
24.051,11456,52951
24.052,11440,52975
24.053,11408,52983
24.054,11424,53007
24.055,11408,52967
24.056,11456,52959
24.057,11456,52959
24.058,11440,52975
24.059,11472,52983
24.06,11440,52983
24.061,11424,52975
24.062,11440,52967
24.063,11408,52959
24.064,11456,52959
24.065,11472,52959
24.066,11472,52967
24.067,11472,52967
24.068,11456,52983
24.069,11568,52967
24.07,11456,52959
24.071,11408,52935
24.072,11472,52943
24.073,11472,52935
24.074,11440,52975
24.075,11440,52951
24.076,11440,52951
24.077,11440,52975
24.078,11440,52959
24.079,11440,52967
24.08,11440,52959
24.081,11440,52919
24.082,11456,52959
24.083,11440,52959
24.084,11456,52935
24.085,11440,52943
24.086,11440,52943
24.087,11440,52951
24.088,11440,52943
24.089,11408,52951
24.09,11440,52967
24.091,11440,52935
24.092,11440,52959
24.093,11440,52935
24.094,11440,52927
24.095,11424,52959
24.096,11440,52927
24.097,11440,52935
24.098,11440,52959
24.099,11440,52951
24.1,11472,52943
24.101,11440,52951
24.102,11472,52951
24.103,11440,52943
24.104,11472,52911
24.105,11440,52951
24.106,11456,52951
24.107,11440,52927
24.108,11440,52943
24.109,11456,52919
24.11,11440,52935
24.111,11472,52943
24.112,11440,52935
24.113,11456,52927
24.114,11424,52927
24.115,11408,52911
24.116,11472,52927
24.117,11424,52943
24.118,11440,52943
24.119,11440,52911
24.12,11440,52903
24.121,11408,52911
24.122,11392,52935
24.123,11472,52927
24.124,11472,52911
24.125,11408,52927
24.126,11440,52903
24.127,11440,52943
24.128,11440,52935
24.129,11408,52919
24.13,11440,52935
24.131,11440,52919
24.132,11440,52919
24.133,11472,52935
24.134,11456,52919
24.135,11440,52895
24.136,11472,52927
24.137,11440,52927
24.138,11440,52935
24.139,11440,52903
24.14,11440,52919
24.141,11440,52911
24.142,11456,52911
24.143,11440,52895
24.144,11440,52927
24.145,11440,52895
24.146,11440,52887
24.147,11440,52903
24.148,11456,52911
24.149,11440,52919
24.15,11440,52919
24.151,11440,52919
24.152,11440,52927
24.153,11456,52895
24.154,11472,52927
24.155,11440,52911
24.156,11456,52895
24.157,11472,52927
24.158,11440,52911
24.159,11456,52895
24.16,11440,52903
24.161,11440,52911
24.162,11472,52919
24.163,11472,52879
24.164,11440,52887
24.165,11472,52887
24.166,11472,52903
24.167,11440,52911
24.168,11472,52919
24.169,11440,52911
24.17,11440,52887
24.171,11440,52879
24.172,11440,52903
24.173,11440,52887
24.174,11440,52887
24.175,11440,52903
24.176,11456,52895
24.177,11424,52895
24.178,11392,52887
24.179,11472,52911
24.18,11456,52887
24.181,11440,52895
24.182,11456,52903
24.183,11440,52887
24.184,11440,52895
24.185,11440,52903
24.186,11456,52911
24.187,11456,52919
24.188,11440,52863
24.189,11440,52903
24.19,11472,52911
24.191,11392,52887
24.192,11456,52911
24.193,11472,52895
24.194,11440,52879
24.195,11472,52887
24.196,11424,52871
24.197,11408,52895
24.198,11440,52871
24.199,11408,52887
24.2,11424,52895
24.201,11440,52895
24.202,11408,52911
24.203,11440,52895
24.204,11440,52903
24.205,11424,52887
24.206,11456,52903
24.207,11440,52895
24.208,11456,52871
24.209,11440,52903
24.21,11440,52903
24.211,11440,52871
24.212,11472,52911
24.213,11440,52895
24.214,11440,52847
24.215,11424,52895
24.216,11472,52871
24.217,11440,52879
24.218,11456,52887
24.219,11440,52887
24.22,11472,52871
24.221,11440,52879
24.222,11472,52871
24.223,11440,52879
24.224,11440,52863
24.225,11152,52895
24.226,11440,52863
24.227,11472,52855
24.228,11440,52855
24.229,11440,52855
24.23,11424,52895
24.231,11440,52871
24.232,11440,52887
24.233,11472,52871
24.234,11456,52887
24.235,11440,52863
24.236,11472,52879
24.237,11440,52855
24.238,11440,52895
24.239,11440,52863
24.24,11472,52863
24.241,11440,52839
24.242,11392,52887
24.243,11440,52879
24.244,11440,52895
24.245,11440,52887
24.246,11440,52887
24.247,11440,52871
24.248,11440,52879
24.249,11408,52879
24.25,11456,52871
24.251,11440,52847
24.252,11408,52855
24.253,11456,52855
24.254,11440,52879
24.255,11440,52855
24.256,11424,52863
24.257,11440,52887
24.258,11456,52839
24.259,11408,52879
24.26,11472,52871
24.261,11440,52847
24.262,11440,52863
24.263,11440,52879
24.264,11440,52863
24.265,11472,52863
24.266,11456,52863
24.267,11424,52863
24.268,11472,52879
24.269,11440,52855
24.27,11440,52855
24.271,11440,52855
24.272,11456,52847
24.273,11440,52855
24.274,11440,52847
24.275,11456,52863
24.276,11440,52839
24.277,11456,52871
24.278,11472,52887
24.279,11472,52855
24.28,11408,52871
24.281,11440,52863
24.282,11472,52863
24.283,11456,52863
24.284,11472,52863
24.285,11456,52847
24.286,11456,52855
24.287,11424,52871
24.288,11440,52855
24.289,11424,52839
24.29,11408,52863
24.291,11472,52831
24.292,11424,52863
24.293,11440,52855
24.294,11440,52855
24.295,11440,52855
24.296,11440,52855
24.297,11440,52871
24.298,11440,52863
24.299,11440,52863
24.3,11456,52863
24.301,11424,52839
24.302,11456,52847
24.303,11456,52871
24.304,11504,52847
24.305,11488,52847
24.306,11440,52855
24.307,11440,52847
24.308,11472,52847
24.309,11440,52823
24.31,11456,52831
24.311,11408,52839
24.312,11408,52847
24.313,11440,52839
24.314,11472,52855
24.315,11472,52855
24.316,11456,52847
24.317,11456,52823
24.318,11424,52855
24.319,11472,52831
24.32,11472,52863
24.321,11456,52839
24.322,11472,52831
24.323,11440,52847
24.324,11440,52839
24.325,11456,52831
24.326,11472,52839
24.327,11456,52855
24.328,11408,52839
24.329,11440,52839
24.33,11472,52839
24.331,11472,52847
24.332,11472,52839
24.333,11440,52839
24.334,11456,52815
24.335,11440,52831
24.336,11456,52815
24.337,11440,52823
24.338,11440,52823
24.339,11440,52839
24.34,11472,52831
24.341,11440,52839
24.342,11424,52847
24.343,11456,52823
24.344,11472,52823
24.345,11440,52839
24.346,11440,52831
24.347,11424,52815
24.348,11408,52831
24.349,11440,52831
24.35,11440,52823
24.351,11408,52807
24.352,11440,52831
24.353,11472,52831
24.354,11456,52815
24.355,11456,52839
24.356,11440,52847
24.357,11424,52823
24.358,11472,52815
24.359,11440,52815
24.36,11472,52815
24.361,11472,52823
24.362,11456,52823
24.363,11440,52815
24.364,11440,52823
24.365,11456,52815
24.366,11472,52823
24.367,11504,52815
24.368,11440,52815
24.369,11440,52839
24.37,11440,52799
24.371,11440,52815
24.372,11408,52823
24.373,11488,52839
24.374,11456,52831
24.375,11472,52815
24.376,11424,52831
24.377,11408,52815
24.378,11472,52815
24.379,11440,52807
24.38,11440,52815
24.381,11472,52799
24.382,11440,52807
24.383,11440,52823
24.384,11440,52791
24.385,11472,52791
24.386,11440,52823
24.387,11440,52815
24.388,11472,52815
24.389,11440,52799
24.39,11472,52799
24.391,11440,52799
24.392,11456,52799
24.393,11408,52807
24.394,11440,52823
24.395,11440,52823
24.396,11440,52815
24.397,11440,52799
24.398,11440,52823
24.399,11408,52831
24.4,11552,52823
24.401,11440,52807
24.402,11440,52831
24.403,11440,52799
24.404,11472,52823
24.405,11472,52823
24.406,11440,52839
24.407,11472,52823
24.408,11440,52839
24.409,11408,52815
24.41,11440,52847
24.411,11440,52831
24.412,11440,52831
24.413,11456,52871
24.414,11456,52863
24.415,11440,52839
24.416,11440,52863
24.417,11440,52847
24.418,11440,52863
24.419,11440,52855
24.42,11456,52879
24.421,11440,52871
24.422,11472,52863
24.423,11440,52847
24.424,11424,52847
24.425,11456,52887
24.426,11456,52887
24.427,11408,52895
24.428,11440,52879
24.429,11440,52887
24.43,11472,52879
24.431,11408,52887
24.432,11472,52887
24.433,11440,52871
24.434,11408,52879
24.435,11440,52911
24.436,11472,52903
24.437,11440,52919
24.438,11472,52903
24.439,11456,52903
24.44,11456,52927
24.441,11440,52927
24.442,11424,52903
24.443,11440,52943
24.444,11440,52935
24.445,11472,52927
24.446,11440,52927
24.447,11456,52935
24.448,11440,52919
24.449,11456,52943
24.45,11472,52927
24.451,11408,52935
24.452,11456,52935
24.453,11408,52935
24.454,11392,52959
24.455,11440,52959
24.456,11440,52935
24.457,11440,52951
24.458,11472,52967
24.459,11456,52951
24.46,11440,52943
24.461,11456,52951
24.462,11440,52951
24.463,11472,52951
24.464,11408,52959
24.465,11472,52983
24.466,11456,52951
24.467,11440,52975
24.468,11440,52983
24.469,11472,52975
24.47,11440,52975
24.471,11440,52967
24.472,11424,52983
24.473,11440,52983
24.474,11472,52991
24.475,11456,52999
24.476,11472,52975
24.477,11440,53007
24.478,11440,52975
24.479,11424,52983
24.48,11440,52975
24.481,11456,52967
24.482,11456,52975
24.483,11440,52999
24.484,11440,52975
24.485,11456,53015
24.486,11440,52999
24.487,11440,52975
24.488,11440,52999
24.489,11424,52975
24.49,11408,52991
24.491,11440,53007
24.492,11440,52991
24.493,11456,53015
24.494,11440,53023
24.495,11472,52999
24.496,11472,53015
24.497,11440,52999
24.498,11456,53007
24.499,11472,53023
24.5,11472,53007
24.501,11472,53023
24.502,11424,53007
24.503,11440,53015
24.504,11440,53007
24.505,11440,53023
24.506,11472,53015
24.507,11408,53015
24.508,11472,52999
24.509,11440,53007
24.51,11472,53023
24.511,11456,53023
24.512,11472,53031
24.513,11440,53039
24.514,11456,53023
24.515,11456,53007
24.516,11424,53007
24.517,11440,53023
24.518,11440,53007
24.519,11472,53023
24.52,11440,53007
24.521,11424,53023
24.522,11472,53015
24.523,11440,53039
24.524,11472,53023
24.525,11440,53023
24.526,11440,52983
24.527,11440,53039
24.528,11456,53015
24.529,11440,53023
24.53,11440,53023
24.531,11440,53039
24.532,11456,53023
24.533,11408,53007
24.534,11408,53023
24.535,11488,53023
24.536,11456,53023
24.537,11408,53039
24.538,11408,53015
24.539,11472,53023
24.54,11440,53047
24.541,11440,53031
24.542,11408,53015
24.543,11440,53023
24.544,11408,53015
24.545,11440,53031
24.546,11456,53015
24.547,11472,53023
24.548,11456,52991
24.549,11456,53015
24.55,11472,53031
24.551,11472,53047
24.552,11440,53023
24.553,11472,53023
24.554,11440,53007
24.555,11440,53039
24.556,11408,53015
24.557,11472,53015
24.558,11440,53015
24.559,11456,53007
24.56,11472,53015
24.561,11456,52999
24.562,11440,53023
24.563,11456,53007
24.564,11440,53023
24.565,11440,52999
24.566,11440,53031
24.567,11456,53031
24.568,11424,53015
24.569,11440,52999
24.57,11424,53015
24.571,11440,53015
24.572,11424,52999
24.573,11440,53007
24.574,11408,53015
24.575,11440,53015
24.576,11456,53007
24.577,11456,52999
24.578,11472,52999
24.579,11472,53023
24.58,11408,52999
24.581,11440,53007
24.582,11440,53007
24.583,11440,52991
24.584,11472,53015
24.585,11408,53015
24.586,11440,53007
24.587,11408,52991
24.588,11408,52983
24.589,11440,52991
24.59,11424,53015
24.591,11408,52991
24.592,11472,53007
24.593,11424,52999
24.594,11472,53007
24.595,11472,52991
24.596,11424,52999
24.597,11408,52983
24.598,11472,52975
24.599,11440,52991
24.6,11472,52999
24.601,11440,52999
24.602,11440,52999
24.603,11472,52991
24.604,11440,52983
24.605,11440,52999
24.606,11440,52983
24.607,11440,52975
24.608,11440,52975
24.609,11440,52991
24.61,11424,52983
24.611,11440,52999
24.612,11440,52983
24.613,11472,52959
24.614,11472,52991
24.615,11472,52967
24.616,11440,52983
24.617,11440,52967
24.618,11440,52983
24.619,11472,52983
24.62,11472,52967
24.621,11440,52975
24.622,11440,52943
24.623,11440,52983
24.624,11440,52975
24.625,11456,52943
24.626,11440,52951
24.627,11440,52975
24.628,11440,52975
24.629,11472,52967
24.63,11456,52975
24.631,11440,52943
24.632,11440,52951
24.633,11392,52951
24.634,11424,52967
24.635,11440,52959
24.636,11440,52951
24.637,11440,52951
24.638,11408,52943
24.639,11424,52943
24.64,11456,52959
24.641,11440,52951
24.642,11456,52951
24.643,11440,52967
24.644,11456,52967
24.645,11440,52967
24.646,11440,52959
24.647,11440,52943
24.648,11472,52935
24.649,11440,52927
24.65,11440,52927
24.651,11456,52951
24.652,11424,52967
24.653,11456,52943
24.654,11456,52935
24.655,11456,52927
24.656,11440,52943
24.657,11424,52951
24.658,11472,52959
24.659,11472,52943
24.66,11488,52935
24.661,11424,52935
24.662,11440,52935
24.663,11456,52943
24.664,11440,52927
24.665,11440,52935
24.666,11440,52911
24.667,11408,52935
24.668,11440,52935
24.669,11440,52911
24.67,11472,52935
24.671,11408,52927
24.672,11440,52919
24.673,11456,52919
24.674,11456,52919
24.675,11440,52935
24.676,11472,52927
24.677,11472,52927
24.678,11440,52927
24.679,11440,52935
24.68,11440,52919
24.681,11440,52919
24.682,11424,52911
24.683,11440,52919
24.684,11440,52927
24.685,11440,52903
24.686,11440,52919
24.687,11440,52903
24.688,11440,52919
24.689,11440,52927
24.69,11440,52935
24.691,11440,52911
24.692,11424,52903
24.693,11440,52895
24.694,11392,52919
24.695,11472,52911
24.696,11456,52919
24.697,11440,52903
24.698,11408,52927
24.699,11456,52903
24.7,11440,52911
24.701,11440,52927
24.702,11440,52903
24.703,11440,52919
24.704,11456,52911
24.705,11440,52903
24.706,11472,52927
24.707,11440,52903
24.708,11440,52903
24.709,11408,52903
24.71,11456,52911
24.711,11440,52919
24.712,11424,52911
24.713,11440,52903
24.714,11456,52895
24.715,11472,52911
24.716,11440,52903
24.717,11424,52895
24.718,11456,52903
24.719,11456,52887
24.72,11472,52895
24.721,11440,52887
24.722,11472,52879
24.723,11440,52919
24.724,11424,52895
24.725,11472,52887
24.726,11440,52879
24.727,11456,52879
24.728,11440,52903
24.729,11408,52895
24.73,11440,52887
24.731,11440,52887
24.732,11440,52887
24.733,11472,52887
24.734,11424,52903
24.735,11440,52895
24.736,11472,52903
24.737,11472,52911
24.738,11440,52895
24.739,11408,52895
24.74,11440,52903
24.741,11440,52895
24.742,11456,52895
24.743,11440,52895
24.744,11440,52879
24.745,11392,52871
24.746,11456,52887
24.747,11440,52887
24.748,11440,52895
24.749,11456,52903
24.75,11456,52847
24.751,11472,52879
24.752,11408,52903
24.753,11440,52879
24.754,11456,52879
24.755,11408,52903
24.756,11440,52871
24.757,11456,52879
24.758,11440,52879
24.759,11440,52855
24.76,11440,52855
24.761,11472,52863
24.762,11456,52903
24.763,11472,52895
24.764,11472,52871
24.765,11472,52871
24.766,11392,52879
24.767,11424,52895
24.768,11408,52871
24.769,11440,52871
24.77,11440,52863
24.771,11440,52863
24.772,11440,52855
24.773,11472,52871
24.774,11408,52879
24.775,11440,52839
24.776,11440,52863
24.777,11456,52871
24.778,11440,52855
24.779,11472,52879
24.78,11472,52879
24.781,11440,52855
24.782,11440,52847
24.783,11440,52855
24.784,11392,52863
24.785,11424,52847
24.786,11440,52879
24.787,11440,52847
24.788,11472,52847
24.789,11472,52855
24.79,11472,52871
24.791,11456,52871
24.792,11456,52863
24.793,11472,52855
24.794,11440,52863
24.795,11472,52871
24.796,11440,52871
24.797,11408,52847
24.798,11472,52863
24.799,11456,52871
24.8,11472,52863
24.801,11408,52863
24.802,11408,52871
24.803,11440,52855
24.804,11440,52855
24.805,11408,52831
24.806,11440,52839
24.807,11456,52855
24.808,11440,52863
24.809,11440,52839
24.81,11440,52847
24.811,11456,52839
24.812,11408,52863
24.813,11440,52855
24.814,11472,52855
24.815,11440,52839
24.816,11440,52839
24.817,11440,52863
24.818,11456,52839
24.819,11456,52855
24.82,11408,52871
24.821,11424,52847
24.822,11440,52839
24.823,11472,52871
24.824,11408,52839
24.825,11440,52847
24.826,11456,52839
24.827,11440,52855
24.828,11408,52855
24.829,11440,52847
24.83,11440,52847
24.831,11408,52855
24.832,11424,52847
24.833,11440,52839
24.834,11456,52855
24.835,11440,52847
24.836,11472,52847
24.837,11472,52831
24.838,11440,52847
24.839,11440,52855
24.84,11456,52839
24.841,11472,52839
24.842,11472,52855
24.843,11472,52831
24.844,11440,52839
24.845,11472,52823
24.846,11408,52839
24.847,11472,52855
24.848,11440,52823
24.849,11440,52807
24.85,11440,52855
24.851,11456,52839
24.852,11456,52855
24.853,11440,52831
24.854,11472,52839
24.855,11440,52839
24.856,11408,52855
24.857,11456,52847
24.858,11440,52839
24.859,11440,52839
24.86,11440,52823
24.861,11424,52839
24.862,11472,52823
24.863,11456,52815
24.864,11440,52823
24.865,11472,52823
24.866,11376,52807
24.867,11440,52823
24.868,11456,52823
24.869,11440,52847
24.87,11440,52807
24.871,11440,52823
24.872,11440,52831
24.873,11440,52823
24.874,11440,52839
24.875,11456,52855
24.876,11440,52823
24.877,11456,52823
24.878,11472,52823
24.879,11408,52815
24.88,11408,52815
24.881,11408,52815
24.882,11456,52807
24.883,11408,52823
24.884,11440,52815
24.885,11488,52807
24.886,11440,52815
24.887,11440,52815
24.888,11424,52839
24.889,11440,52823
24.89,11472,52823
24.891,11440,52839
24.892,11472,52831
24.893,11440,52799
24.894,11456,52807
24.895,11440,52839
24.896,11456,52823
24.897,11472,52823
24.898,11472,52823
24.899,11424,52823
24.9,11488,52807
24.901,11440,52799
24.902,11408,52783
24.903,11440,52783
24.904,11472,52815
24.905,11440,52783
24.906,11504,52807
24.907,11440,52823
24.908,11440,52807
24.909,11408,52823
24.91,11440,52823
24.911,11440,52791
24.912,11472,52799
24.913,11472,52807
24.914,11456,52815
24.915,11440,52807
24.916,11440,52807
24.917,11440,52799
24.918,11440,52791
24.919,11472,52791
24.92,11408,52775
24.921,11440,52791
24.922,11424,52807
24.923,11440,52799
24.924,11440,52815
24.925,11472,52799
24.926,11408,52807
24.927,11472,52799
24.928,11440,52791
24.929,11440,52815
24.93,11472,52799
24.931,11440,52807
24.932,11472,52799
24.933,11440,52783
24.934,11408,52799
24.935,11456,52799
24.936,11440,52791
24.937,11440,52783
24.938,11472,52799
24.939,11472,52807
24.94,11440,52783
24.941,11456,52807
24.942,11456,52807
24.943,11472,52799
24.944,11456,52807
24.945,11472,52799
24.946,11472,52799
24.947,11408,52799
24.948,11440,52783
24.949,11440,52775
24.95,11440,52783
24.951,11440,52791
24.952,11456,52783
24.953,11424,52783
24.954,11440,52799
24.955,11440,52791
24.956,11440,52791
24.957,11440,52807
24.958,11440,52783
24.959,11456,52775
24.96,11440,52751
24.961,11456,52775
24.962,11440,52775
24.963,11440,52791
24.964,11456,52759
24.965,11440,52775
24.966,11424,52775
24.967,11440,52783
24.968,11408,52775
24.969,11472,52783
24.97,11440,52807
24.971,11440,52815
24.972,11472,52783
24.973,11440,52783
24.974,11408,52775
24.975,11440,52791
24.976,11472,52775
24.977,11440,52783
24.978,11408,52751
24.979,11440,52767
24.98,11472,52791
24.981,11440,52783
24.982,11440,52791
24.983,11440,52775
24.984,11440,52783
24.985,11440,52807
24.986,11440,52775
24.987,11456,52767
24.988,11408,52783
24.989,11440,52775
24.99,11440,52783
24.991,11504,52807
24.992,11472,52791
24.993,11424,52799
24.994,11472,52807
24.995,11456,52815
24.996,11440,52791
24.997,11440,52791
24.998,11440,52831
24.999,11440,52815
25,11440,52791
25.001,11472,52799
25.002,11488,52823
25.003,11424,52847
25.004,11456,52839
25.005,11440,52799
25.006,11472,52807
25.007,11424,52839
25.008,11472,52831
25.009,11456,52823
25.01,11440,52839
