Time-stamp,Pressure_cuff_signal,Signal_2
23.385,11440,44351
23.386,11472,44351
23.387,11472,44335
23.388,11408,44327
23.389,11440,44343
23.39,11472,44319
23.391,11440,44335
23.392,11440,44335
23.393,11440,44327
23.394,11472,44319
23.395,11456,44343
23.396,11440,44319
23.397,11440,44327
23.398,11440,44295
23.399,11456,44311
23.4,11440,44327
23.401,11440,44311
23.402,11440,44295
23.403,11440,44303
23.404,11424,44319
23.405,11424,44279
23.406,11440,44303
23.407,11456,44287
23.408,11440,44287
23.409,11440,44303
23.41,11440,44303
23.411,11408,44263
23.412,11472,44287
23.413,11440,44319
23.414,11472,44279
23.415,11440,44295
23.416,11408,44271
23.417,11440,44279
23.418,11440,44271
23.419,11440,44295
23.42,11440,44271
23.421,11440,44247
23.422,11408,44263
23.423,11440,44279
23.424,11440,44279
23.425,11472,44279
23.426,11472,44255
23.427,11408,44255
23.428,11440,44247
23.429,11424,44279
23.43,11440,44255
23.431,11472,44263
23.432,11456,44263
23.433,11472,44247
23.434,11440,44247
23.435,11472,44239
23.436,11488,44255
23.437,11440,44231
23.438,11440,44231
23.439,11472,44239
23.44,11440,44239
23.441,11408,44239
23.442,11440,44239
23.443,11456,44255
23.444,11440,44247
23.445,11456,44231
23.446,11456,44247
23.447,11472,44247
23.448,11472,44215
23.449,11456,44215
23.45,11440,44199
23.451,11472,44223
23.452,11472,44215
23.453,11440,44199
23.454,11456,44215
23.455,11456,44231
23.456,11504,44231
23.457,11472,44207
23.458,11424,44207
23.459,11408,44191
23.46,11440,44231
23.461,11440,44183
23.462,11472,44207
23.463,11424,44183
23.464,11440,44175
23.465,11440,44175
23.466,11440,44183
23.467,11472,44191
23.468,11456,44215
23.469,11392,44199
23.47,11472,44183
23.471,11440,44207
23.472,11408,44199
23.473,11440,44199
23.474,11440,44215
23.475,11440,44175
23.476,11472,44183
23.477,11472,44175
23.478,11472,44167
23.479,11456,44175
23.48,11472,44175
23.481,11440,44175
23.482,11472,44207
23.483,11440,44191
23.484,11440,44183
23.485,11472,44175
23.486,11472,44199
23.487,11440,44175
23.488,11456,44159
23.489,11440,44167
23.49,11440,44159
23.491,11440,44159
23.492,11472,44151
23.493,11440,44159
23.494,11408,44167
23.495,11552,44159
23.496,11424,44191
23.497,11472,44167
23.498,11456,44159
23.499,11472,44159
23.5,11440,44151
23.501,11440,44151
23.502,11472,44151
23.503,11440,44167
23.504,11440,44143
23.505,11440,44143
23.506,11472,44151
23.507,11440,44159
23.508,11440,44167
23.509,11440,44135
23.51,11440,44159
23.511,11440,44159
23.512,11440,44143
23.513,11456,44135
23.514,11440,44119
23.515,11472,44143
23.516,11440,44151
23.517,11456,44135
23.518,11472,44143
23.519,11440,44135
23.52,11440,44135
23.521,11472,44103
23.522,11424,44127
23.523,11408,44143
23.524,11440,44151
23.525,11408,44151
23.526,11440,44135
23.527,11456,44143
23.528,11440,44119
23.529,11488,44119
23.53,11472,44135
23.531,11504,44119
23.532,11472,44127
23.533,11440,44119
23.534,11440,44103
23.535,11440,44119
23.536,11456,44103
23.537,11472,44135
23.538,11536,44103
23.539,11472,44103
23.54,11440,44119
23.541,11472,44119
23.542,11440,44111
23.543,11472,44095
23.544,11440,44119
23.545,11440,44087
23.546,11456,44095
23.547,11440,44079
23.548,11488,44111
23.549,11440,44111
23.55,11472,44111
23.551,11408,44095
23.552,11472,44103
23.553,11440,44111
23.554,11440,44095
23.555,11440,44111
23.556,11408,44111
23.557,11472,44087
23.558,11440,44087
23.559,11440,44103
23.56,11472,44095
23.561,11440,44071
23.562,11472,44103
23.563,11440,44095
23.564,11440,44111
23.565,11504,44079
23.566,11440,44103
23.567,11456,44095
23.568,11440,44079
23.569,11408,44095
23.57,11440,44079
23.571,11424,44119
23.572,11440,44087
23.573,11472,44087
23.574,11472,44095
23.575,11440,44103
23.576,11440,44095
23.577,11440,44087
23.578,11440,44087
23.579,11456,44063
23.58,11408,44063
23.581,11440,44071
23.582,11472,44063
23.583,11440,44087
23.584,11472,44079
23.585,11440,44087
23.586,11456,44079
23.587,11472,44071
23.588,11440,44063
23.589,11440,44063
23.59,11536,44055
23.591,11456,44071
23.592,11472,44055
23.593,11440,44071
23.594,11440,44079
23.595,11440,44047
23.596,11424,44079
23.597,11456,44055
23.598,11440,44047
23.599,11440,44071
23.6,11504,44071
23.601,11440,44047
23.602,11440,44071
23.603,11440,44055
23.604,11440,44055
23.605,11440,44063
23.606,11440,44039
23.607,11440,44031
23.608,11440,44047
23.609,11440,44023
23.61,11440,44079
23.611,11440,44047
23.612,11440,44055
23.613,11440,44055
23.614,11456,44055
23.615,11440,44015
23.616,11440,44039
23.617,11440,44055
23.618,11424,44071
23.619,11504,44055
23.62,11472,44071
23.621,11424,44039
23.622,11424,44063
23.623,11440,44007
23.624,11440,44071
23.625,11440,44047
23.626,11472,44063
23.627,11440,44039
23.628,11440,44031
23.629,11456,44039
23.63,11472,44047
23.631,11456,44031
23.632,11456,44039
23.633,11472,44047
23.634,11472,44031
23.635,11440,44031
23.636,11440,44023
23.637,11472,44015
23.638,11456,44015
23.639,11472,44047
23.64,11472,44023
23.641,11456,44039
23.642,11424,44039
23.643,11456,44047
23.644,11440,44007
23.645,11440,44023
23.646,11456,44039
23.647,11456,44031
23.648,11472,44039
23.649,11472,44031
23.65,11472,43999
23.651,11472,44023
23.652,11440,44055
23.653,11440,44007
23.654,11456,44015
23.655,11456,44023
23.656,11408,44007
23.657,11440,44015
23.658,11440,44039
23.659,11440,44015
23.66,11472,43999
23.661,11440,43999
23.662,11440,44023
23.663,11456,44031
23.664,11504,43999
23.665,11440,44031
23.666,11456,44007
23.667,11440,43999
23.668,11440,43983
23.669,11472,44007
23.67,11472,44015
23.671,11440,44015
23.672,11440,44023
23.673,11440,44007
23.674,11408,44023
23.675,11456,44023
23.676,11488,43999
23.677,11440,44015
23.678,11440,44007
23.679,11472,44007
23.68,11472,43999
23.681,11440,43991
23.682,11440,43975
23.683,11440,43983
23.684,11440,43967
23.685,11440,43999
23.686,11440,43983
23.687,11408,43991
23.688,11440,43999
23.689,11440,43975
23.69,11472,44007
23.691,11472,43999
23.692,11440,43983
23.693,11440,43999
23.694,11440,43999
23.695,11408,43983
23.696,11472,43991
23.697,11472,43991
23.698,11440,44007
23.699,11408,44007
23.7,11440,43999
23.701,11472,44007
23.702,11440,43983
23.703,11456,43991
23.704,11472,43967
23.705,11472,43991
23.706,11440,43983
23.707,11472,43991
23.708,11472,43999
23.709,11440,43999
23.71,11456,44007
23.711,11456,43991
23.712,11440,43983
23.713,11472,43983
23.714,11440,43967
23.715,11440,43975
23.716,11440,43975
23.717,11440,43959
23.718,11472,43967
23.719,11472,43959
23.72,11440,43983
23.721,11488,43983
23.722,11408,43975
23.723,11456,43975
23.724,11440,43967
23.725,11440,43967
23.726,11472,43943
23.727,11440,43975
23.728,11456,43951
23.729,11456,43967
23.73,11408,43959
23.731,11424,43927
23.732,11472,43951
23.733,11408,43967
23.734,11408,43959
23.735,11440,43959
23.736,11472,43975
23.737,11408,43959
23.738,11440,43975
23.739,11440,43967
23.74,11440,43983
23.741,11440,43975
23.742,11408,43967
23.743,11472,43951
23.744,11472,43935
23.745,11376,43967
23.746,11456,43951
23.747,11472,43967
23.748,11440,43951
23.749,11440,43959
23.75,11440,43959
23.751,11456,43943
23.752,11440,43943
23.753,11440,43943
23.754,11440,43975
23.755,11472,43943
23.756,11472,43967
23.757,11456,43951
23.758,11440,43959
23.759,11440,43951
23.76,11440,43951
23.761,11472,43943
23.762,11456,43927
23.763,11440,43943
23.764,11456,43951
23.765,11472,43943
23.766,11408,43935
23.767,11440,43951
23.768,11472,43927
23.769,11456,43919
23.77,11456,43927
23.771,11440,43951
23.772,11456,43951
23.773,11440,43943
23.774,11440,43943
23.775,11440,43935
23.776,11424,43927
23.777,11440,43959
23.778,11440,43935
23.779,11472,43935
23.78,11440,43927
23.781,11456,43927
23.782,11456,43927
23.783,11424,43919
23.784,11456,43927
23.785,11440,43943
23.786,11472,43919
23.787,11408,43919
23.788,11456,43943
23.789,11456,43935
23.79,11424,43935
23.791,11472,43935
23.792,11424,43887
23.793,11408,43959
23.794,11424,43943
23.795,11440,43943
23.796,11440,43935
23.797,11456,43895
23.798,11472,43927
23.799,11456,43927
23.8,11472,43895
23.801,11440,43927
23.802,11472,43911
23.803,11440,43927
23.804,11456,43927
23.805,11440,43927
23.806,11456,43919
23.807,11440,43935
23.808,11440,43935
23.809,11440,43927
23.81,11440,43959
23.811,11440,43935
23.812,11440,43959
23.813,11472,43935
23.814,11440,43967
23.815,11472,43983
23.816,11440,43959
23.817,11440,43967
23.818,11440,43983
23.819,11440,43967
23.82,11440,43967
23.821,11472,44007
23.822,11472,43991
23.823,11408,43991
23.824,11440,43999
23.825,11456,43999
23.826,11472,43991
23.827,11472,44023
23.828,11440,43999
23.829,11440,44031
23.83,11440,44007
23.831,11440,44007
23.832,11440,44015
23.833,11440,44055
23.834,11440,44031
23.835,11376,44039
23.836,11408,44047
23.837,11472,44047
23.838,11424,44047
23.839,11456,44047
23.84,11472,44063
23.841,11456,44063
23.842,11392,44063
23.843,11440,44063
23.844,11440,44079
23.845,11440,44095
23.846,11440,44095
23.847,11440,44103
23.848,11472,44111
23.849,11440,44111
23.85,11440,44111
23.851,11440,44127
23.852,11440,44135
23.853,11440,44119
23.854,11440,44127
23.855,11456,44127
23.856,11456,44111
23.857,11472,44143
23.858,11440,44143
23.859,11440,44135
23.86,11440,44151
23.861,11472,44151
23.862,11440,44143
23.863,11440,44175
23.864,11440,44159
23.865,11456,44167
23.866,11440,44191
23.867,11440,44183
23.868,11440,44183
23.869,11456,44183
23.87,11472,44199
23.871,11472,44207
23.872,11440,44207
23.873,11440,44207
23.874,11472,44207
23.875,11472,44199
23.876,11456,44215
23.877,11472,44215
23.878,11440,44231
23.879,11456,44199
23.88,11440,44215
23.881,11408,44231
23.882,11424,44255
23.883,11408,44231
23.884,11408,44239
23.885,11424,44223
23.886,11440,44255
23.887,11440,44247
23.888,11440,44239
23.889,11456,44263
23.89,11424,44239
23.891,11424,44255
23.892,11408,44255
23.893,11440,44247
23.894,11408,44247
23.895,11456,44263
23.896,11440,44239
23.897,11408,44263
23.898,11424,44287
23.899,11472,44263
23.9,11456,44255
23.901,11424,44247
23.902,11408,44255
23.903,11440,44263
23.904,11440,44287
23.905,11440,44263
23.906,11440,44263
23.907,11440,44279
23.908,11440,44271
23.909,11456,44287
23.91,11440,44279
23.911,11472,44255
23.912,11440,44295
23.913,11472,44287
23.914,11440,44279
23.915,11408,44279
23.916,11456,44279
23.917,11472,44271
23.918,11456,44263
23.919,11472,44271
23.92,11472,44271
23.921,11408,44279
23.922,11472,44295
23.923,11440,44295
23.924,11424,44271
23.925,11472,44279
23.926,11408,44279
23.927,11424,44263
23.928,11456,44263
23.929,11440,44287
23.93,11456,44279
23.931,11440,44287
23.932,11472,44287
23.933,11456,44263
23.934,11488,44287
23.935,11456,44271
23.936,11456,44279
23.937,11456,44279
23.938,11440,44263
23.939,11408,44287
23.94,11440,44295
23.941,11472,44287
23.942,11440,44271
23.943,11504,44279
23.944,11440,44279
23.945,11440,44287
23.946,11440,44295
23.947,11424,44287
23.948,11472,44271
23.949,11456,44295
23.95,11440,44287
23.951,11456,44287
23.952,11440,44295
23.953,11472,44295
23.954,11440,44279
23.955,11440,44279
23.956,11440,44303
23.957,11440,44295
23.958,11440,44287
23.959,11456,44311
23.96,11472,44303
23.961,11440,44295
23.962,11440,44279
23.963,11376,44295
23.964,11440,44279
23.965,11440,44263
23.966,11440,44279
23.967,11456,44271
23.968,11440,44263
23.969,11440,44271
23.97,11440,44271
23.971,11424,44279
23.972,11440,44303
23.973,11424,44287
23.974,11440,44255
23.975,11424,44287
23.976,11472,44295
23.977,11440,44279
23.978,11440,44279
23.979,11440,44271
23.98,11440,44279
23.981,11424,44303
23.982,11440,44303
23.983,11440,44287
23.984,11440,44255
23.985,11440,44295
23.986,11440,44247
23.987,11440,44255
23.988,11440,44263
23.989,11440,44279
23.99,11456,44247
23.991,11440,44255
23.992,11440,44279
23.993,11456,44287
23.994,11456,44271
23.995,11440,44263
23.996,11472,44255
23.997,11440,44255
23.998,11440,44231
23.999,11424,44247
24,11472,44247
24.001,11440,44255
24.002,11488,44247
24.003,11440,44239
24.004,11440,44247
24.005,11440,44263
24.006,11440,44231
24.007,11440,44255
24.008,11424,44263
24.009,11440,44239
24.01,11456,44239
24.011,11424,44239
24.012,11456,44239
24.013,11408,44223
24.014,11456,44207
24.015,11440,44207
24.016,11408,44223
24.017,11440,44223
24.018,11440,44223
24.019,11408,44215
24.02,11440,44215
24.021,11440,44199
24.022,11440,44191
24.023,11440,44191
24.024,11440,44207
24.025,11440,44199
24.026,11424,44199
24.027,11456,44207
24.028,11424,44207
24.029,11440,44215
24.03,11456,44199
24.031,11408,44191
24.032,11440,44191
24.033,11440,44175
24.034,11440,44175
24.035,11440,44199
24.036,11440,44167
24.037,11456,44175
24.038,11440,44167
24.039,11472,44191
24.04,11440,44199
24.041,11440,44175
24.042,11488,44183
24.043,11456,44167
24.044,11440,44159
24.045,11440,44159
24.046,11440,44175
24.047,11440,44159
24.048,11440,44191
24.049,11456,44183
24.05,11440,44167
24.051,11456,44159
24.052,11440,44183
24.053,11408,44143
24.054,11424,44143
24.055,11408,44143
24.056,11456,44151
24.057,11456,44151
24.058,11440,44143
24.059,11472,44175
24.06,11440,44159
24.061,11424,44167
24.062,11440,44135
24.063,11408,44159
24.064,11456,44151
24.065,11472,44151
24.066,11472,44143
24.067,11472,44135
24.068,11456,44135
24.069,11568,44135
24.07,11456,44135
24.071,11408,44143
24.072,11472,44159
24.073,11472,44127
24.074,11440,44151
24.075,11440,44135
24.076,11440,44119
24.077,11440,44127
24.078,11440,44127
24.079,11440,44119
24.08,11440,44111
24.081,11440,44135
24.082,11456,44127
24.083,11440,44119
24.084,11456,44079
24.085,11440,44095
24.086,11440,44103
24.087,11440,44111
24.088,11440,44111
24.089,11408,44103
24.09,11440,44087
24.091,11440,44111
24.092,11440,44103
24.093,11440,44111
24.094,11440,44095
24.095,11424,44111
24.096,11440,44095
24.097,11440,44111
24.098,11440,44087
24.099,11440,44119
24.1,11472,44079
24.101,11440,44095
24.102,11472,44103
24.103,11440,44095
24.104,11472,44063
24.105,11440,44095
24.106,11456,44119
24.107,11440,44103
24.108,11440,44087
24.109,11456,44103
24.11,11440,44087
24.111,11472,44079
24.112,11440,44079
24.113,11456,44095
24.114,11424,44079
24.115,11408,44071
24.116,11472,44079
24.117,11424,44079
24.118,11440,44055
24.119,11440,44079
24.12,11440,44079
24.121,11408,44055
24.122,11392,44047
24.123,11472,44039
24.124,11472,44055
24.125,11408,44063
24.126,11440,44063
24.127,11440,44079
24.128,11440,44063
24.129,11408,44063
24.13,11440,44087
24.131,11440,44047
24.132,11440,44071
24.133,11472,44087
24.134,11456,44071
24.135,11440,44039
24.136,11472,44071
24.137,11440,44055
24.138,11440,44047
24.139,11440,44087
24.14,11440,44063
24.141,11440,44055
24.142,11456,44047
24.143,11440,44055
24.144,11440,44055
24.145,11440,44039
24.146,11440,44031
24.147,11440,44031
24.148,11456,44031
24.149,11440,44039
24.15,11440,44031
24.151,11440,44031
24.152,11440,44047
24.153,11456,44055
24.154,11472,44055
24.155,11440,44047
24.156,11456,44031
24.157,11472,44039
24.158,11440,43991
24.159,11456,44031
24.16,11440,43991
24.161,11440,44031
24.162,11472,44015
24.163,11472,44023
24.164,11440,44047
24.165,11472,43999
24.166,11472,44015
24.167,11440,44023
24.168,11472,44007
24.169,11440,44031
24.17,11440,44031
24.171,11440,44023
24.172,11440,44007
24.173,11440,44023
24.174,11440,44015
24.175,11440,44015
24.176,11456,44007
24.177,11424,43991
24.178,11392,43999
24.179,11472,44015
24.18,11456,43991
24.181,11440,44023
24.182,11456,44007
24.183,11440,43991
24.184,11440,44015
24.185,11440,44007
24.186,11456,44015
24.187,11456,44015
24.188,11440,44007
24.189,11440,43999
24.19,11472,43999
24.191,11392,43991
24.192,11456,44023
24.193,11472,43999
24.194,11440,43999
24.195,11472,43983
24.196,11424,43983
24.197,11408,44015
24.198,11440,43975
24.199,11408,43967
24.2,11424,44015
24.201,11440,43983
24.202,11408,43975
24.203,11440,43991
24.204,11440,43991
24.205,11424,43999
24.206,11456,43999
24.207,11440,43983
24.208,11456,43983
24.209,11440,43991
24.21,11440,43999
24.211,11440,43999
24.212,11472,43983
24.213,11440,43991
24.214,11440,43967
24.215,11424,43983
24.216,11472,43975
24.217,11440,43959
24.218,11456,44007
24.219,11440,43991
24.22,11472,43975
24.221,11440,43967
24.222,11472,43991
24.223,11440,43983
24.224,11440,43959
24.225,11152,43991
24.226,11440,43967
24.227,11472,43983
24.228,11440,43975
24.229,11440,43975
24.23,11424,43951
24.231,11440,43983
24.232,11440,43959
24.233,11472,43975
24.234,11456,43951
24.235,11440,43967
24.236,11472,43983
24.237,11440,43967
24.238,11440,43959
24.239,11440,43951
24.24,11472,43975
24.241,11440,43967
24.242,11392,43959
24.243,11440,43943
24.244,11440,43959
24.245,11440,43975
24.246,11440,43967
24.247,11440,43967
24.248,11440,43967
24.249,11408,43959
24.25,11456,43951
24.251,11440,43943
24.252,11408,43959
24.253,11456,43919
24.254,11440,43959
24.255,11440,43951
24.256,11424,43951
24.257,11440,43943
24.258,11456,43959
24.259,11408,43975
24.26,11472,43935
24.261,11440,43943
24.262,11440,43959
24.263,11440,43951
24.264,11440,43943
24.265,11472,43935
24.266,11456,43951
24.267,11424,43943
24.268,11472,43935
24.269,11440,43943
24.27,11440,43919
24.271,11440,43935
24.272,11456,43935
24.273,11440,43943
24.274,11440,43919
24.275,11456,43967
24.276,11440,43927
24.277,11456,43935
24.278,11472,43935
24.279,11472,43935
24.28,11408,43895
24.281,11440,43927
24.282,11472,43943
24.283,11456,43935
24.284,11472,43911
24.285,11456,43919
24.286,11456,43935
24.287,11424,43895
24.288,11440,43935
24.289,11424,43919
24.29,11408,43927
24.291,11472,43919
24.292,11424,43943
24.293,11440,43935
24.294,11440,43895
24.295,11440,43927
24.296,11440,43943
24.297,11440,43919
24.298,11440,43935
24.299,11440,43935
24.3,11456,43903
24.301,11424,43919
24.302,11456,43887
24.303,11456,43911
24.304,11504,43887
24.305,11488,43911
24.306,11440,43895
24.307,11440,43895
24.308,11472,43927
24.309,11440,43919
24.31,11456,43919
24.311,11408,43903
24.312,11408,43887
24.313,11440,43911
24.314,11472,43911
24.315,11472,43895
24.316,11456,43903
24.317,11456,43903
24.318,11424,43895
24.319,11472,43879
24.32,11472,43895
24.321,11456,43903
24.322,11472,43895
24.323,11440,43895
24.324,11440,43911
24.325,11456,43903
24.326,11472,43895
24.327,11456,43895
24.328,11408,43911
24.329,11440,43887
24.33,11472,43895
24.331,11472,43895
24.332,11472,43895
24.333,11440,43879
24.334,11456,43895
24.335,11440,43887
24.336,11456,43895
24.337,11440,43887
24.338,11440,43879
24.339,11440,43895
24.34,11472,43887
24.341,11440,43847
24.342,11424,43887
24.343,11456,43903
24.344,11472,43847
24.345,11440,43863
24.346,11440,43887
24.347,11424,43871
24.348,11408,43871
24.349,11440,43863
24.35,11440,43879
24.351,11408,43879
24.352,11440,43895
24.353,11472,43887
24.354,11456,43895
24.355,11456,43887
24.356,11440,43855
24.357,11424,43879
24.358,11472,43879
24.359,11440,43863
24.36,11472,43879
24.361,11472,43855
24.362,11456,43855
24.363,11440,43871
24.364,11440,43871
24.365,11456,43847
24.366,11472,43863
24.367,11504,43847
24.368,11440,43863
24.369,11440,43839
24.37,11440,43855
24.371,11440,43847
24.372,11408,43863
24.373,11488,43871
24.374,11456,43863
24.375,11472,43839
24.376,11424,43871
24.377,11408,43839
24.378,11472,43855
24.379,11440,43863
24.38,11440,43863
24.381,11472,43871
24.382,11440,43839
24.383,11440,43855
24.384,11440,43847
24.385,11472,43839
24.386,11440,43855
24.387,11440,43863
24.388,11472,43871
24.389,11440,43847
24.39,11472,43831
24.391,11440,43847
24.392,11456,43863
24.393,11408,43847
24.394,11440,43863
24.395,11440,43855
24.396,11440,43839
24.397,11440,43855
24.398,11440,43855
24.399,11408,43839
24.4,11552,43871
24.401,11440,43847
24.402,11440,43871
24.403,11440,43887
24.404,11472,43863
24.405,11472,43863
24.406,11440,43871
24.407,11472,43855
24.408,11440,43879
24.409,11408,43879
24.41,11440,43903
24.411,11440,43919
24.412,11440,43919
24.413,11456,43911
24.414,11456,43903
24.415,11440,43919
24.416,11440,43903
24.417,11440,43895
24.418,11440,43919
24.419,11440,43903
24.42,11456,43919
24.421,11440,43935
24.422,11472,43927
24.423,11440,43919
24.424,11424,43943
24.425,11456,43951
24.426,11456,43911
24.427,11408,43975
24.428,11440,43975
24.429,11440,43959
24.43,11472,43951
24.431,11408,43959
24.432,11472,43943
24.433,11440,43983
24.434,11408,43991
24.435,11440,43983
24.436,11472,44023
24.437,11440,43999
24.438,11472,43999
24.439,11456,44023
24.44,11456,44023
24.441,11440,44031
24.442,11424,44031
24.443,11440,44015
24.444,11440,44055
24.445,11472,44007
24.446,11440,44047
24.447,11456,44039
24.448,11440,44047
24.449,11456,44039
24.45,11472,44039
24.451,11408,44063
24.452,11456,44071
24.453,11408,44087
24.454,11392,44063
24.455,11440,44071
24.456,11440,44095
24.457,11440,44071
24.458,11472,44079
24.459,11456,44095
24.46,11440,44095
24.461,11456,44103
24.462,11440,44103
24.463,11472,44111
24.464,11408,44119
24.465,11472,44127
24.466,11456,44135
24.467,11440,44127
24.468,11440,44111
24.469,11472,44119
24.47,11440,44143
24.471,11440,44111
24.472,11424,44111
24.473,11440,44111
24.474,11472,44127
24.475,11456,44119
24.476,11472,44135
24.477,11440,44127
24.478,11440,44151
24.479,11424,44159
24.48,11440,44151
24.481,11456,44167
24.482,11456,44167
24.483,11440,44159
24.484,11440,44175
24.485,11456,44175
24.486,11440,44175
24.487,11440,44159
24.488,11440,44159
24.489,11424,44191
24.49,11408,44183
24.491,11440,44151
24.492,11440,44175
24.493,11456,44183
24.494,11440,44175
24.495,11472,44159
24.496,11472,44207
24.497,11440,44183
24.498,11456,44207
24.499,11472,44215
24.5,11472,44199
24.501,11472,44191
24.502,11424,44191
24.503,11440,44183
24.504,11440,44191
24.505,11440,44199
24.506,11472,44191
24.507,11408,44191
24.508,11472,44199
24.509,11440,44199
24.51,11472,44215
24.511,11456,44191
24.512,11472,44191
24.513,11440,44207
24.514,11456,44199
24.515,11456,44223
24.516,11424,44191
24.517,11440,44207
24.518,11440,44199
24.519,11472,44199
24.52,11440,44199
24.521,11424,44207
24.522,11472,44183
24.523,11440,44215
24.524,11472,44223
24.525,11440,44223
24.526,11440,44191
24.527,11440,44207
24.528,11456,44183
24.529,11440,44199
24.53,11440,44183
24.531,11440,44207
24.532,11456,44191
24.533,11408,44223
24.534,11408,44239
24.535,11488,44207
24.536,11456,44207
24.537,11408,44215
24.538,11408,44183
24.539,11472,44207
24.54,11440,44215
24.541,11440,44199
24.542,11408,44191
24.543,11440,44215
24.544,11408,44231
24.545,11440,44207
24.546,11456,44207
24.547,11472,44207
24.548,11456,44207
24.549,11456,44231
24.55,11472,44215
24.551,11472,44199
24.552,11440,44223
24.553,11472,44223
24.554,11440,44215
24.555,11440,44207
24.556,11408,44207
24.557,11472,44207
24.558,11440,44223
24.559,11456,44215
24.56,11472,44199
24.561,11456,44223
24.562,11440,44215
24.563,11456,44231
24.564,11440,44191
24.565,11440,44191
24.566,11440,44207
24.567,11456,44231
24.568,11424,44191
24.569,11440,44207
24.57,11424,44167
24.571,11440,44207
24.572,11424,44199
24.573,11440,44191
24.574,11408,44223
24.575,11440,44207
24.576,11456,44199
24.577,11456,44199
24.578,11472,44199
24.579,11472,44159
24.58,11408,44183
24.581,11440,44199
24.582,11440,44183
24.583,11440,44191
24.584,11472,44167
24.585,11408,44175
24.586,11440,44167
24.587,11408,44167
24.588,11408,44167
24.589,11440,44183
24.59,11424,44167
24.591,11408,44175
24.592,11472,44159
24.593,11424,44159
24.594,11472,44191
24.595,11472,44151
24.596,11424,44183
24.597,11408,44143
24.598,11472,44183
24.599,11440,44191
24.6,11472,44175
24.601,11440,44159
24.602,11440,44159
24.603,11472,44135
24.604,11440,44183
24.605,11440,44151
24.606,11440,44167
24.607,11440,44151
24.608,11440,44167
24.609,11440,44143
24.61,11424,44127
24.611,11440,44151
24.612,11440,44159
24.613,11472,44119
24.614,11472,44151
24.615,11472,44151
24.616,11440,44143
24.617,11440,44135
24.618,11440,44159
24.619,11472,44135
24.62,11472,44127
24.621,11440,44127
24.622,11440,44127
24.623,11440,44119
24.624,11440,44119
24.625,11456,44119
24.626,11440,44095
24.627,11440,44127
24.628,11440,44135
24.629,11472,44135
24.63,11456,44127
24.631,11440,44095
24.632,11440,44111
24.633,11392,44119
24.634,11424,44103
24.635,11440,44095
24.636,11440,44119
24.637,11440,44119
24.638,11408,44103
24.639,11424,44119
24.64,11456,44103
24.641,11440,44103
24.642,11456,44079
24.643,11440,44111
24.644,11456,44111
24.645,11440,44111
24.646,11440,44103
24.647,11440,44087
24.648,11472,44095
24.649,11440,44087
24.65,11440,44079
24.651,11456,44095
24.652,11424,44103
24.653,11456,44079
24.654,11456,44071
24.655,11456,44071
24.656,11440,44079
24.657,11424,44047
24.658,11472,44087
24.659,11472,44087
24.66,11488,44079
24.661,11424,44071
24.662,11440,44087
24.663,11456,44071
24.664,11440,44079
24.665,11440,44071
24.666,11440,44039
24.667,11408,44071
24.668,11440,44071
24.669,11440,44087
24.67,11472,44063
24.671,11408,44063
24.672,11440,44071
24.673,11456,44063
24.674,11456,44087
24.675,11440,44071
24.676,11472,44055
24.677,11472,44039
24.678,11440,44047
24.679,11440,44071
24.68,11440,44063
24.681,11440,44063
24.682,11424,44047
24.683,11440,44063
24.684,11440,44063
24.685,11440,44015
24.686,11440,44015
24.687,11440,44055
24.688,11440,44031
24.689,11440,44039
24.69,11440,44039
24.691,11440,44039
24.692,11424,44031
24.693,11440,44031
24.694,11392,44015
24.695,11472,44047
24.696,11456,44031
24.697,11440,44031
24.698,11408,44023
24.699,11456,44031
24.7,11440,44047
24.701,11440,44039
24.702,11440,44015
24.703,11440,44047
24.704,11456,44023
24.705,11440,44039
24.706,11472,44023
24.707,11440,44023
24.708,11440,44039
24.709,11408,44015
24.71,11456,44023
24.711,11440,44031
24.712,11424,44039
24.713,11440,44007
24.714,11456,43999
24.715,11472,44015
24.716,11440,43975
24.717,11424,43983
24.718,11456,44007
24.719,11456,43999
24.72,11472,44015
24.721,11440,43999
24.722,11472,44031
24.723,11440,44015
24.724,11424,44007
24.725,11472,44007
24.726,11440,43991
24.727,11456,44023
24.728,11440,43999
24.729,11408,43967
24.73,11440,43991
24.731,11440,43975
24.732,11440,43967
24.733,11472,43983
24.734,11424,44007
24.735,11440,44007
24.736,11472,43991
24.737,11472,43991
24.738,11440,43999
24.739,11408,44007
24.74,11440,43967
24.741,11440,43975
24.742,11456,43975
24.743,11440,44007
24.744,11440,43967
24.745,11392,43991
24.746,11456,43983
24.747,11440,43975
24.748,11440,43959
24.749,11456,43967
24.75,11456,43951
24.751,11472,43951
24.752,11408,43991
24.753,11440,43951
24.754,11456,43983
24.755,11408,43935
24.756,11440,43983
24.757,11456,43951
24.758,11440,43983
24.759,11440,43951
24.76,11440,43975
24.761,11472,43983
24.762,11456,43967
24.763,11472,43943
24.764,11472,43959
24.765,11472,43967
24.766,11392,43951
24.767,11424,43959
24.768,11408,43951
24.769,11440,43943
24.77,11440,43951
24.771,11440,43959
24.772,11440,43951
24.773,11472,43943
24.774,11408,43959
24.775,11440,43967
24.776,11440,43943
24.777,11456,43951
24.778,11440,43975
24.779,11472,43951
24.78,11472,43959
24.781,11440,43959
