Time-stamp,Pressure_Cuff_Signal,Green_PPG_Signal,iR_signal,Red_Signal,FSR
0.001,5200,3696,53303,44991,1437
5.243,5248,3664,53287,44991,1443
5.244,5200,3680,53279,44999,1444
5.245,5232,3664,53295,44991,1479
0.001,5232,3664,53287,44983,1435
5.246,5232,3680,53327,45007,1451
5.247,5248,3696,53279,44983,1439
5.248,5200,3664,53303,44991,1432
0.001,5104,3632,53287,44991,1439
5.249,5200,3664,53295,44983,1436
5.25,5104,3664,53287,44983,1443
5.251,5264,3680,53271,44983,1489
0.001,5200,3664,53295,44983,1495
5.252,5216,3664,53279,44999,1480
5.253,5104,3664,53295,44959,1449
5.254,5072,3696,53287,44991,1451
0.001,5232,3664,53279,44975,1451
5.255,5072,3664,53287,44991,1445
5.256,5072,3664,53295,44967,1438
5.257,5232,3664,53303,44991,1485
0.001,5280,3696,53287,45007,1497
5.258,5104,3664,53295,44999,1495
5.259,5296,3664,53295,44975,1483
5.26,5264,3680,53295,44991,1483
0.001,5264,3664,53271,44983,1463
5.261,5328,3664,53295,44991,1471
5.262,5264,3696,53319,44991,1465
5.263,5072,3664,53303,44999,1479
0.001,5104,3664,53311,44975,1497
5.264,5200,3664,53295,44999,1491
5.265,5200,3632,53311,44991,1486
5.266,5200,3664,53279,44991,1477
0.001,5264,3680,53279,45015,1466
5.267,5168,3680,53303,44991,1479
5.268,5328,3664,53279,44991,1479
5.269,5440,3664,53271,44975,1479
0.001,5424,3664,53287,44991,1491
5.27,5456,3632,53319,44991,1501
5.271,5456,3648,53295,44983,1509
5.272,5424,3664,53303,44999,1500
0.001,5424,3664,53287,44975,1493
5.273,5408,3664,53311,44991,1484
5.274,5408,3664,53287,44991,1468
5.275,5296,3664,53271,45007,1477
0.001,5408,3664,53295,44991,1479
5.276,5296,3680,53295,44991,1499
5.277,5456,3680,53287,44975,1511
5.278,5296,3664,53287,44975,1527
0.001,5248,3664,53303,45015,1513
5.279,5264,3696,53295,44999,1507
5.28,5264,3680,53319,44983,1469
5.281,5328,3648,53303,44983,1486
0.001,5424,3664,53295,44991,1493
5.282,5456,3664,53287,44975,1469
5.283,5456,3680,53279,44983,1515
5.284,5360,3664,53303,44991,1543
0.001,5488,3664,53295,44991,1525
5.285,5296,3696,53287,44999,1516
5.286,5296,3648,53311,44967,1503
5.287,5264,3664,53303,44967,1495
0.001,5264,3664,53295,44959,1509
5.288,5328,3680,53287,44991,1500
5.289,5264,3696,53327,44983,1489
5.29,5328,3664,53287,44991,1517
0.001,5232,3664,53319,44975,1529
5.291,5312,3664,53327,44983,1526
5.292,5408,3664,53295,44999,1519
5.293,5328,3664,53311,44959,1518
0.001,5248,3680,53295,44983,1487
5.294,5472,3648,53311,44975,1499
5.295,5328,3680,53319,44967,1508
5.296,5456,3648,53327,44983,1517
0.001,5424,3664,53327,44983,1543
5.297,5504,3696,53311,44999,1529
5.298,5504,3664,53303,44967,1542
5.299,5328,3664,53295,44967,1523
0.001,5296,3664,53311,44967,1525
5.3,5328,3664,53303,44967,1509
5.301,5392,3696,53295,44999,1501
5.302,5296,3648,53279,44999,1512
0.001,5328,3648,53263,44983,1531
5.303,5440,3680,53311,44959,1549
5.304,5360,3680,53319,45007,1544
5.305,5456,3664,53303,44975,1529
0.001,5456,3696,53295,44991,1530
5.306,5360,3664,53287,44983,1519
5.307,5424,3664,53327,44967,1511
5.308,5472,3664,53303,44975,1505
0.001,5424,3664,53263,44959,1519
5.309,5488,3664,53295,44975,1541
5.31,5488,3664,53287,44975,1525
5.311,5488,3648,53303,44999,1526
0.001,5488,3664,53311,44959,1520
5.312,5424,3664,53279,44983,1519
5.313,5488,3648,53295,44943,1516
5.314,5424,3664,53319,44983,1523
0.001,5520,3648,53287,44983,1527
5.315,5488,3664,53287,44951,1543
5.316,5392,3664,53303,44975,1517
5.317,5520,3664,53287,44975,1558
0.001,5520,3664,53311,44967,1529
5.318,5568,3664,53295,44951,1531
5.319,5568,3664,53287,44967,1533
5.32,5392,3664,53287,44951,1515
0.001,5488,3664,53295,44967,1541
5.321,5584,3664,53287,44975,1532
5.322,5584,3696,53319,44967,1533
5.323,5472,3664,53279,44983,1529
0.001,5520,3664,53271,44951,1528
5.324,5552,3664,53295,44951,1541
5.325,5520,3648,53303,44959,1529
5.326,5536,3680,53295,44975,1527
0.001,5344,3664,53287,44967,1517
5.327,5456,3664,53279,44935,1525
5.328,5392,3664,53287,44943,1525
5.329,5520,3664,53279,44943,1541
0.001,5456,3664,53303,44935,1545
5.33,5568,3664,53295,44967,1529
5.331,5472,3664,53303,44935,1530
5.332,5424,3664,53295,44935,1542
0.001,5552,3680,53287,44975,1547
5.333,5456,3648,53311,44959,1541
5.334,5488,3696,53287,44951,1526
5.335,5456,3664,53311,44935,1543
0.001,5520,3664,53295,44959,1542
5.336,5456,3664,53311,44983,1544
5.337,5440,3664,53279,44967,1557
5.338,5456,3664,53295,44951,1555
0.001,5440,3664,53295,44959,1543
5.339,5488,3632,53287,44935,1533
5.34,5392,3680,53279,44983,1553
5.341,5520,3696,53271,44959,1550
0.001,5536,3680,53279,44943,1527
5.342,5520,3664,53303,44959,1548
5.343,5488,3664,53279,44951,1544
5.344,5520,3664,53295,44935,1549
0.001,5520,3696,53263,44967,1527
5.345,5392,3664,53287,44959,1547
5.346,5504,3648,53287,44975,1551
5.347,5504,3632,53279,44951,1556
0.001,5488,3664,53279,44967,1545
5.348,5504,3680,53279,44951,1553
5.349,5488,3696,53295,44951,1553
5.35,5520,3664,53279,44951,1549
0.001,5488,3680,53279,44935,1560
5.351,5488,3664,53287,44951,1555
5.352,5552,3664,53295,44935,1544
5.353,5552,3696,53255,44959,1545
0.001,5584,3680,53287,44927,1559
5.354,5680,3664,53271,44951,1547
5.355,5712,3664,53295,44943,1556
5.356,5680,3664,53279,44943,1541
0.001,5680,3664,53255,44935,1561
5.357,5616,3648,53295,44935,1561
5.358,5616,3664,53255,44919,1549
5.359,5552,3680,53271,44927,1557
0.001,5552,3664,53295,44951,1553
5.36,5600,3664,53279,44951,1559
5.361,5552,3664,53263,44951,1556
5.362,5552,3664,53271,44959,1553
0.001,5488,3664,53279,44943,1565
5.363,5536,3664,53263,44919,1579
5.364,5536,3648,53263,44935,1588
5.365,5584,3664,53287,44927,1577
0.001,5584,3664,53287,44943,1563
5.366,5712,3648,53247,44927,1559
5.367,5584,3696,53271,44935,1559
5.368,5712,3664,53255,44935,1556
0.001,5488,3664,53279,44927,1565
5.369,5472,3664,53263,44943,1559
5.37,5600,3664,53279,44927,1575
5.371,5552,3696,53263,44927,1593
0.001,5568,3664,53279,44927,1581
5.372,5552,3664,53255,44943,1579
5.373,5536,3680,53303,44935,1563
5.374,5552,3664,53247,44919,1549
0.001,5456,3664,53271,44927,1561
5.375,5584,3664,53279,44935,1567
5.376,5504,3664,53263,44927,1567
5.377,5584,3664,53279,44919,1565
0.001,5616,3664,53255,44903,1577
5.378,5664,3664,53271,44927,1595
5.379,5616,3680,53255,44935,1595
5.38,5712,3664,53279,44935,1588
0.001,5584,3664,53271,44927,1588
5.381,5680,3664,53287,44935,1577
5.382,5584,3664,53255,44935,1564
5.383,5552,3664,53287,44935,1561
0.001,5568,3664,53271,44919,1565
5.384,5520,3664,53255,44911,1575
5.385,5632,3664,53255,44927,1579
5.386,5552,3696,53271,44935,1583
0.001,5360,3664,53263,44927,1597
5.387,5584,3680,53263,44919,1581
5.388,5552,3696,53255,44903,1574
5.389,5584,3696,53247,44943,1577
0.001,5680,3664,53287,44927,1579
5.39,5680,3648,53271,44911,1579
5.391,5712,3664,53279,44927,1573
5.392,5744,3664,53231,44927,1577
0.001,5712,3664,53279,44935,1581
5.393,5616,3680,53263,44903,1593
5.394,5584,3680,53263,44911,1599
5.395,5712,3680,53279,44927,1613
0.001,5648,3664,53239,44935,1592
5.396,5680,3664,53255,44911,1583
5.397,5824,3680,53263,44927,1580
5.398,5680,3664,53271,44911,1576
0.001,5696,3632,53247,44927,1578
5.399,5616,3664,53255,44919,1565
5.4,5680,3664,53263,44919,1580
5.401,5712,3664,53247,44903,1573
0.001,5744,3664,53279,44919,1591
5.402,5744,3664,53271,44919,1611
5.403,5744,3648,53263,44903,1604
5.404,5776,3696,53255,44911,1606
0.001,5712,3664,53271,44919,1605
5.405,5776,3664,53263,44927,1599
5.406,5712,3696,53263,44919,1607
5.407,5712,3680,53239,44895,1584
0.001,5728,3696,53271,44935,1591
5.408,5744,3664,53247,44927,1591
5.409,5712,3680,53239,44895,1587
5.41,5744,3664,53255,44887,1607
0.001,5712,3664,53255,44935,1607
5.411,5760,3664,53255,44951,1611
5.412,5520,3664,53255,44903,1611
5.413,5584,3664,53247,44895,1610
0.001,5792,3664,53255,44919,1629
5.414,5552,3664,53239,44895,1604
5.415,5584,3664,53239,44927,1603
5.416,5744,3664,53239,44895,1607
0.001,5744,3664,53247,44911,1605
5.417,5744,3664,53255,44903,1606
5.418,5680,3680,53247,44927,1595
5.419,5680,3648,53271,44919,1599
0.001,5664,3664,53255,44903,1607
5.42,5616,3664,53255,44879,1638
5.421,5680,3664,53239,44919,1623
5.422,5680,3648,53271,44919,1611
0.001,5552,3664,53271,44919,1608
5.423,5680,3664,53255,44903,1613
5.424,5616,3664,53263,44919,1607
5.425,5712,3648,53255,44903,1607
0.001,5744,3680,53255,44887,1599
5.426,5712,3648,53255,44895,1608
5.427,5744,3648,53239,44903,1611
5.428,5712,3680,53255,44903,1607
0.001,5808,3680,53255,44911,1613
5.429,5616,3632,53255,44919,1629
5.43,5712,3664,53263,44911,1645
5.431,5744,3664,53247,44927,1613
0.001,5728,3696,53239,44927,1615
5.432,5712,3664,53239,44903,1606
5.433,5584,3632,53263,44903,1606
5.434,5712,3664,53263,44911,1613
0.001,5680,3664,53247,44895,1605
5.435,5680,3680,53255,44887,1611
5.436,5712,3664,53255,44911,1603
5.437,5584,3664,53255,44903,1608
0.001,5744,3648,53255,44895,1619
5.438,5840,3664,53247,44887,1647
5.439,5840,3664,53263,44919,1654
5.44,5840,3696,53247,44871,1650
0.001,5824,3664,53247,44879,1655
5.441,5808,3664,53247,44895,1624
5.442,5744,3664,53231,44871,1631
5.443,5696,3648,53239,44895,1619
0.001,5936,3696,53231,44887,1612
5.444,5808,3664,53247,44887,1612
5.445,5840,3664,53231,44903,1609
5.446,5840,3664,53239,44911,1608
0.001,5744,3664,53247,44887,1643
5.447,5712,3664,53247,44887,1647
5.448,5776,3664,53263,44887,1659
5.449,5776,3664,53247,44895,1647
0.001,5840,3664,53263,44879,1660
5.45,5840,3664,53231,44871,1647
5.451,5840,3664,53263,44895,1650
5.452,5744,3664,53255,44919,1650
0.001,5920,3680,53223,44871,1645
5.453,5792,3664,53239,44863,1625
5.454,5744,3664,53247,44895,1621
5.455,5712,3696,53223,44871,1615
0.001,5760,3664,53247,44879,1615
5.456,5776,3664,53231,44887,1623
5.457,5552,3664,53231,44919,1647
5.458,5616,3696,53223,44887,1656
0.001,5680,3664,53239,44887,1656
5.459,5712,3680,53247,44863,1653
5.46,5712,3664,53247,44863,1653
5.461,5712,3664,53247,44903,1646
0.001,5728,3664,53271,44887,1657
5.462,5776,3664,53255,44895,1651
5.463,5776,3664,53255,44895,1647
5.464,5744,3664,53263,44903,1651
0.001,5776,3664,53263,44887,1649
5.465,5792,3680,53239,44879,1638
5.466,5744,3664,53215,44879,1648
5.467,5760,3664,53263,44879,1652
0.001,5760,3680,53255,44887,1663
5.468,5744,3664,53247,44871,1655
5.469,5776,3664,53255,44879,1655
5.47,5712,3680,53263,44887,1648
0.001,5744,3664,53263,44879,1651
5.471,5744,3680,53215,44871,1651
5.472,5792,3696,53239,44871,1653
5.473,5712,3648,53263,44879,1643
0.001,5680,3664,53239,44871,1644
5.474,5936,3664,53215,44887,1645
5.475,5808,3664,53247,44887,1653
5.476,5872,3696,53231,44911,1651
0.001,5824,3664,53247,44863,1647
5.477,5776,3664,53239,44879,1656
5.478,5712,3648,53255,44871,1655
5.479,5680,3632,53255,44855,1671
0.001,5760,3664,53223,44879,1671
5.48,5712,3664,53239,44863,1653
5.481,5824,3664,53223,44863,1673
5.482,5808,3664,53223,44863,1654
0.001,5808,3696,53223,44887,1656
5.483,5840,3664,53231,44871,1643
5.484,5872,3664,53247,44863,1647
5.485,5856,3648,53239,44887,1646
0.001,5936,3664,53255,44863,1657
5.486,5904,3664,53239,44871,1645
5.487,5840,3680,53207,44879,1657
5.488,5824,3664,53239,44887,1671
0.001,5936,3648,53239,44871,1677
5.489,5936,3664,53239,44879,1677
5.49,5792,3664,53239,44871,1675
5.491,5968,3664,53247,44863,1675
0.001,5872,3648,53247,44887,1659
5.492,5872,3664,53239,44855,1661
5.493,5792,3664,53215,44855,1657
5.494,5808,3696,53247,44887,1659
0.001,5776,3664,53239,44895,1659
5.495,5728,3664,53239,44847,1659
5.496,5760,3648,53239,44871,1657
5.497,5712,3696,53215,44871,1659
0.001,5792,3664,53255,44855,1675
5.498,5840,3696,53247,44879,1675
5.499,5840,3664,53215,44863,1655
5.5,5872,3648,53223,44855,1657
0.001,5856,3648,53239,44871,1669
5.501,5776,3680,53247,44871,1656
5.502,5872,3664,53231,44871,1661
5.503,5808,3664,53215,44863,1658
0.001,5776,3680,53215,44839,1653
5.504,5840,3680,53255,44887,1651
5.505,5760,3664,53223,44863,1662
5.506,5792,3664,53239,44871,1657
0.001,5808,3664,53215,44871,1653
5.507,5744,3664,53215,44871,1660
5.508,5776,3664,53223,44863,1658
5.509,5744,3664,53239,44871,1663
0.001,5968,3648,53223,44855,1671
5.51,5840,3664,53255,44855,1659
5.511,5856,3648,53223,44879,1659
5.512,5856,3664,53239,44855,1671
0.001,5936,3648,53239,44839,1671
5.513,5936,3664,53239,44839,1659
5.514,5808,3664,53223,44855,1655
5.515,5840,3696,53239,44847,1661
0.001,5968,3680,53255,44855,1659
5.516,5904,3648,53223,44863,1652
5.517,5792,3664,53231,44863,1657
5.518,5872,3664,53207,44863,1651
0.001,5984,3648,53239,44855,1671
5.519,5856,3664,53239,44839,1673
5.52,5840,3664,53223,44839,1669
5.521,5904,3664,53247,44831,1673
0.001,5840,3696,53239,44847,1657
5.522,5808,3664,53207,44863,1661
5.523,6000,3664,53239,44839,1659
5.524,6064,3664,53247,44847,1655
0.001,6080,3664,53207,44855,1659
5.525,6000,3664,53231,44863,1655
5.526,5872,3664,53239,44847,1658
5.527,5936,3696,53223,44855,1659
0.001,5936,3664,53255,44815,1657
5.528,5872,3696,53223,44863,1647
5.529,5968,3664,53231,44855,1678
5.53,5936,3680,53247,44847,1678
0.001,5952,3664,53247,44839,1676
5.531,5936,3664,53215,44855,1673
5.532,5840,3664,53239,44839,1661
5.533,5824,3664,53239,44855,1647
0.001,5968,3664,53215,44855,1672
5.534,5936,3680,53215,44823,1677
5.535,5952,3664,53231,44847,1674
5.536,6064,3664,53223,44855,1671
0.001,6000,3664,53247,44847,1671
5.537,5936,3648,53255,44855,1673
5.538,5872,3664,53239,44815,1671
5.539,5936,3680,53207,44839,1679
0.001,5744,3664,53215,44847,1681
5.54,5936,3648,53215,44839,1683
5.541,5760,3664,53199,44847,1691
5.542,5808,3664,53199,44855,1693
0.001,5840,3696,53215,44823,1677
5.543,5744,3664,53207,44847,1675
5.544,5872,3680,53223,44847,1691
5.545,6000,3696,53223,44855,1678
0.001,5920,3664,53207,44855,1677
5.546,6000,3664,53215,44839,1667
5.547,6000,3664,53207,44839,1662
5.548,5952,3664,53215,44863,1674
0.001,5872,3664,53223,44839,1663
5.549,5872,3664,53223,44847,1687
5.55,5920,3632,53199,44847,1688
5.551,5952,3664,53231,44839,1689
0.001,5968,3696,53215,44823,1693
5.552,5968,3696,53231,44847,1691
5.553,5840,3664,53207,44815,1690
5.554,5856,3648,53223,44839,1683
0.001,5968,3664,53215,44815,1687
5.555,5824,3648,53207,44831,1688
5.556,5872,3664,53207,44807,1693
5.557,5792,3648,53199,44839,1679
0.001,5872,3664,53231,44847,1675
5.558,5936,3680,53207,44847,1673
5.559,6032,3680,53199,44855,1685
5.56,6032,3664,53215,44831,1691
0.001,5968,3696,53207,44831,1701
5.561,5888,3664,53231,44839,1689
5.562,6032,3664,53207,44847,1695
5.563,5872,3664,53223,44823,1693
0.001,5952,3664,53207,44855,1681
5.564,5840,3664,53223,44847,1700
5.565,5888,3680,53207,44839,1675
5.566,5968,3664,53207,44823,1689
0.001,6016,3664,53215,44823,1689
5.567,6000,3664,53183,44807,1679
5.568,6000,3664,53207,44815,1689
5.569,6080,3680,53191,44831,1685
0.001,6032,3664,53223,44831,1682
5.57,6032,3664,53231,44831,1679
5.571,6048,3680,53207,44847,1692
5.572,6032,3664,53191,44839,1683
0.001,6048,3664,53223,44815,1687
5.573,6096,3696,53223,44855,1689
5.574,6000,3664,53215,44815,1695
5.575,5984,3664,53183,44807,1687
0.001,6032,3664,53239,44823,1679
5.576,6064,3664,53183,44815,1689
5.577,6016,3664,53207,44799,1702
5.578,6048,3664,53207,44823,1702
0.001,5968,3664,53207,44839,1705
5.579,6048,3664,53199,44831,1692
5.58,5968,3664,53215,44807,1706
5.581,5872,3648,53199,44807,1711
0.001,6000,3664,53231,44823,1705
5.582,6000,3648,53215,44807,1712
5.583,5984,3696,53215,44791,1708
5.584,6000,3664,53199,44839,1703
0.001,6000,3648,53207,44815,1704
5.585,6000,3680,53231,44815,1717
5.586,6064,3664,53215,44831,1711
5.587,6032,3680,53223,44815,1701
0.001,5968,3664,53223,44831,1705
5.588,6032,3664,53215,44807,1721
5.589,6016,3664,53199,44823,1721
5.59,5936,3664,53199,44815,1723
0.001,5968,3664,53231,44807,1716
5.591,5952,3664,53207,44815,1739
5.592,5984,3664,53199,44823,1724
5.593,5872,3664,53183,44799,1735
0.001,6016,3664,53191,44799,1734
5.594,6096,3664,53207,44823,1720
5.595,5968,3664,53191,44807,1727
5.596,6000,3648,53175,44823,1717
0.001,5952,3664,53183,44815,1727
5.597,6048,3664,53183,44807,1721
5.598,5968,3664,53199,44823,1737
5.599,6000,3696,53199,44823,1738
0.001,6000,3664,53215,44815,1739
5.6,6000,3664,53207,44807,1747
5.601,5984,3632,53191,44807,1734
5.602,5936,3664,53199,44815,1741
0.001,6000,3664,53191,44807,1723
5.603,6000,3664,53199,44783,1735
5.604,5872,3664,53215,44815,1735
5.605,6048,3664,53215,44807,1723
0.001,5968,3664,53191,44815,1726
5.606,6032,3664,53199,44823,1735
5.607,6064,3680,53207,44807,1727
5.608,6064,3664,53239,44815,1736
0.001,6128,3680,53199,44799,1723
5.609,6256,3664,53199,44775,1719
5.61,6032,3664,53199,44799,1728
5.611,6128,3664,53199,44791,1710
0.001,6240,3664,53207,44791,1727
5.612,6224,3664,53199,44799,1722
5.613,6224,3664,53207,44783,1733
5.614,6016,3664,53191,44807,1734
0.001,6096,3664,53223,44775,1734
5.615,6000,3664,53175,44799,1738
5.616,6032,3664,53215,44799,1741
5.617,6064,3664,53207,44799,1735
0.001,6064,3664,53191,44767,1743
5.618,6096,3664,53199,44799,1737
5.619,6096,3696,53183,44823,1735
5.62,6144,3664,53183,44783,1721
0.001,6240,3664,53191,44791,1743
5.621,6032,3664,53215,44791,1741
5.622,6096,3664,53191,44791,1735
5.623,6128,3664,53183,44791,1747
0.001,6016,3648,53167,44807,1733
5.624,5968,3664,53191,44807,1755
5.625,6000,3680,53199,44799,1757
5.626,6016,3664,53191,44815,1753
0.001,6000,3664,53215,44807,1753
5.627,6032,3664,53183,44791,1753
5.628,5968,3664,53199,44799,1752
5.629,6048,3664,53191,44807,1763
0.001,6016,3664,53207,44799,1754
5.63,6016,3664,53175,44799,1749
5.631,6096,3680,53183,44775,1757
5.632,6080,3664,53191,44815,1755
0.001,6080,3696,53167,44783,1758
5.633,6096,3664,53175,44807,1764
5.634,6096,3664,53183,44807,1765
5.635,6224,3664,53175,44815,1779
0.001,6144,3664,53215,44791,1767
5.636,6096,3648,53207,44815,1759
5.637,6016,3680,53175,44815,1771
5.638,6048,3664,53199,44815,1755
0.001,6064,3664,53191,44807,1763
5.639,6000,3664,53215,44807,1763
5.64,6000,3696,53199,44807,1767
5.641,6064,3696,53199,44807,1772
0.001,6064,3664,53207,44815,1765
5.642,6032,3696,53183,44799,1772
5.643,6096,3664,53199,44807,1773
5.644,6128,3680,53223,44783,1804
0.001,6112,3664,53215,44799,1815
5.645,6064,3664,53207,44807,1827
5.646,6224,3664,53207,44815,1828
5.647,6064,3664,53207,44823,1818
0.001,6128,3680,53191,44823,1822
5.648,6128,3664,53183,44831,1815
5.649,6096,3632,53199,44799,1787
5.65,6096,3648,53231,44799,1798
0.001,6064,3664,53199,44799,1797
5.651,6144,3664,53215,44807,1799
5.652,6096,3696,53191,44823,1786
5.653,6256,3632,53183,44783,1784
0.001,6288,3664,53191,44815,1829
5.654,6096,3648,53191,44815,1833
5.655,6352,3664,53199,44823,1836
5.656,6320,3664,53183,44807,1827
0.001,6288,3664,53191,44815,1829
5.657,6224,3664,53191,44799,1835
5.658,6224,3664,53231,44815,1839
5.659,6240,3648,53199,44831,1834
0.001,6112,3664,53223,44823,1821
5.66,6096,3664,53207,44823,1838
5.661,6144,3664,53207,44831,1839
5.662,6096,3664,53223,44807,1827
0.001,6048,3664,53183,44831,1837
5.663,6240,3664,53191,44799,1823
5.664,6256,3664,53223,44807,1835
5.665,6064,3664,53207,44807,1845
0.001,6288,3664,53223,44807,1839
5.666,6288,3664,53207,44823,1853
5.667,5968,3680,53207,44823,1839
5.668,6080,3664,53191,44815,1843
0.001,6112,3664,53231,44815,1847
5.669,6112,3696,53199,44823,1847
5.67,6064,3664,53215,44823,1849
5.671,6096,3664,53207,44831,1835
0.001,6128,3648,53199,44847,1843
5.672,6224,3664,53207,44815,1835
5.673,6128,3664,53207,44823,1847
5.674,6112,3648,53207,44823,1851
0.001,6256,3696,53191,44823,1838
5.675,6224,3648,53207,44823,1864
5.676,5968,3664,53191,44823,1848
5.677,6080,3664,53191,44815,1854
0.001,6096,3664,53199,44839,1861
5.678,6032,3664,53215,44839,1853
5.679,6064,3664,53183,44839,1864
5.68,6048,3664,53199,44823,1869
0.001,6256,3664,53231,44831,1861
5.681,6128,3664,53207,44831,1867
5.682,6096,3648,53199,44839,1863
5.683,6064,3664,53239,44831,1864
0.001,6096,3696,53199,44847,1867
5.684,6256,3648,53207,44847,1870
5.685,6096,3664,53231,44847,1860
5.686,6128,3664,53207,44823,1860
0.001,6064,3696,53215,44847,1867
5.687,6256,3664,53199,44855,1863
5.688,6224,3664,53215,44831,1854
5.689,6096,3664,53215,44831,1868
0.001,6096,3664,53183,44847,1850
5.69,6128,3648,53247,44855,1865
5.691,6032,3664,53191,44839,1867
5.692,6256,3664,53231,44863,1863
0.001,6128,3664,53215,44831,1861
5.693,6240,3664,53223,44847,1862
5.694,6352,3664,53239,44847,1868
5.695,6368,3664,53215,44847,1869
0.001,6336,3680,53247,44839,1878
5.696,6288,3632,53215,44839,1863
5.697,6288,3664,53207,44863,1863
5.698,6144,3664,53239,44871,1865
0.001,6128,3696,53223,44855,1867
5.699,6096,3680,53231,44831,1851
5.7,6224,3664,53223,44863,1861
5.701,6064,3680,53231,44855,1869
0.001,6256,3648,53223,44839,1873
5.702,6320,3648,53215,44847,1875
5.703,6272,3696,53231,44847,1873
5.704,6272,3680,53223,44855,1861
0.001,6320,3664,53231,44855,1866
5.705,6352,3648,53223,44847,1876
5.706,6304,3664,53231,44855,1879
5.707,6144,3664,53191,44863,1875
0.001,6272,3664,53223,44879,1864
5.708,6320,3664,53215,44855,1867
5.709,6288,3664,53207,44847,1881
5.71,6128,3648,53191,44871,1880
0.001,6224,3680,53215,44839,1875
