time,ppg
18.032,3095
18.033,3103
18.034,3103
18.035,3103
18.036,3101
18.037,3098
18.038,3103
18.039,3103
18.04,3107
18.041,3097
18.042,3097
18.043,3109
18.044,3103
18.045,3107
18.046,3097
18.047,3095
18.048,3102
18.049,3114
18.05,3112
18.051,3095
18.052,3103
18.053,3112
18.054,3115
18.055,3109
18.056,3093
18.057,3103
18.058,3108
18.059,3107
18.06,3108
18.061,3097
18.062,3109
18.063,3100
18.064,3109
18.065,3110
18.066,3099
18.067,3107
18.068,3109
18.069,3103
18.07,3109
18.071,3097
18.072,3109
18.073,3103
18.074,3109
18.075,3108
18.076,3097
18.077,3103
18.078,3109
18.079,3103
18.08,3093
18.081,3103
18.082,3108
18.083,3111
18.084,3111
18.085,3096
18.086,3102
18.087,3107
18.088,3103
18.089,3107
18.09,3087
18.091,3113
18.092,3107
18.093,3111
18.094,3115
18.095,3101
18.096,3109
18.097,3107
18.098,3111
18.099,3109
18.1,3096
18.101,3111
18.102,3107
18.103,3111
18.104,3109
18.105,3095
18.106,3112
18.107,3108
18.108,3111
18.109,3108
18.11,3093
18.111,3111
18.112,3111
18.113,3103
18.114,3107
18.115,3096
18.116,3108
18.117,3110
18.118,3103
18.119,3107
18.12,3095
18.121,3109
18.122,3099
18.123,3107
18.124,3093
18.125,3093
18.126,3103
18.127,3106
18.128,3108
18.129,3095
18.13,3096
18.131,3109
18.132,3103
18.133,3113
18.134,3091
18.135,3103
18.136,3110
18.137,3110
18.138,3111
18.139,3097
18.14,3107
18.141,3106
18.142,3097
18.143,3103
18.144,3099
18.145,3101
18.146,3101
18.147,3107
18.148,3105
18.149,3093
18.15,3107
18.151,3107
18.152,3101
18.153,3111
18.154,3091
18.155,3109
18.156,3101
18.157,3107
